,game_id,Team,Date,Day,G#,Week,Opp,Result,home,PtsO_points,PtDif_points,PC_points,vs. Line_vegas,Over/Under_vegas,OU Result_vegas,Att_pass,Inc_pass,Cmp%_pass,Yds_pass,TD_pass,Int_pass,TD%_pass,Int%_pass,Rate_pass,Sk_pass,Yds_pass,Sk%_pass,Y/A_pass,NY/A_pass,AY/A_pass,ANY/A_pass,Y/C_pass,Yds_rush,Y/A_rush,TD_rush,Ply_total,Y/P_total,DPly_total,DY/P_total,TO_total,ToP_total,Time_total,Yds_penalty,OppPen_penalty,OppYds_penalty,CombPen_penalty,CombPenYds_penalty,Rsh_downs,Pass_downs,Pen_downs,3DAtt_downs,3DConv_downs,3D%_downs,4DAtt_downs,4DConv_downs,4D%_downs,Att_opp_passing,Cmp%_opp_passing,Yds_opp_passing,TD_opp_passing,Sk_opp_passing,Yds_opp_passing,Int_opp_passing,Rate_opp_passing,Yds_opp_rushing,Y/A_opp_rushing,TD_opp_rushing,TO_opp_totals,Rush_opp_downs,Pass_opp_downs,Pen_opp_downs,Opp3DAtt_opp_downs,Opp3DConv_opp_downs,Opp3D%_opp_downs,Opp4DAtt_opp_downs,Opp4DConv_opp_downs,Opp4D%_opp_downs,XPA_opp_scoring,XPM_opp_scoring,Att_opp_scoring,Md_opp_scoring,Sfty_opp_scoring
1159,NOR_CIN_2022-10-16,NOR,2022-10-16,Sun,6,6,CIN,L 26-30,1,30,-4,56,did not cover,43.0,over,36,17,52.8,171,1,0,2.8,0.0,75.9,1,7,2.70,4.8,4.62,5.31,5.16,9.0,228,6.7,1,71,5.62,54,6.44,0,32:14,2:58,34,3,30,7,64,9,12,1,17,8,47.1,1,0,0.0,37,75.7,273,3,3,27,0,122.9,,,,1,7,13,1,10,6,60.0,0,0,,3,3,1,1,0
1160,PHI_DAL_2022-10-16,PHI,2022-10-16,Sun,6,6,DAL,W 26-17,1,17,9,43,covered,42.0,over,,,,,,,,,,,,,,,,,,136,3.5,1,68,3.94,64,4.92,0,34:30,3:03,,,,,,9,9,4,14,6,42.9,1,1,100.0,38,47.4,181,1,0,0,3,37.3,134,5.2,1,3,8,12,1,10,4,40.0,1,0,0.0,2,2,2,1,0
1161,ARI_CAR_2022-10-02,ARI,2022-10-02,Sun,4,4,CAR,W 26-16,0,16,10,42,covered,43.5,under,32,9,71.9,206,2,1,6.3,3.1,96.7,1,1,3.03,6.4,6.24,6.28,6.09,9.0,132,3.6,1,70,4.83,51,4.31,1,38:35,3:07,61,6,76,13,137,8,10,2,15,6,40.0,2,0,0.0,36,61.1,180,1,2,17,2,60.0,,,,,,,,,,,,,,1,1,1,1,0
1162,NWE_BAL_2022-09-25,NWE,2022-09-25,Sun,3,3,BAL,L 26-37,1,37,-11,63,did not cover,44.0,over,32,10,68.8,302,0,3,0.0,9.4,62.1,3,19,8.57,9.4,8.63,5.22,4.77,13.7,145,5.2,3,63,7.10,59,6.68,4,29:24,3:04,,,,,,10,12,0,9,2,22.2,2,1,50.0,29,62.1,206,4,4,12,1,108.6,188,7.2,1,2,8,11,0,11,5,45.5,0,0,,5,4,1,1,0
1163,ATL_NOR_2022-09-11,ATL,2022-09-11,Sun,1,1,NOR,L 26-27,1,27,-1,53,covered,43.5,over,33,13,60.6,215,0,0,0.0,0.0,79.7,0,0,0.00,6.5,6.52,6.52,6.52,10.8,201,5.3,2,71,5.86,57,6.75,2,33:44,3:07,55,8,99,16,154,13,8,5,13,5,38.5,0,0,,34,67.6,234,2,4,35,0,106.7,151,7.9,1,1,5,12,1,13,4,30.8,0,0,,1,1,3,2,0
1164,CLE_CAR_2022-09-11,CLE,2022-09-11,Sun,1,1,CAR,W 26-24,0,24,2,50,covered,42.0,over,34,16,52.9,138,1,0,2.9,0.0,74.0,1,9,2.86,4.1,3.94,4.65,4.51,7.7,217,5.6,1,74,4.80,50,5.22,0,38:26,3:16,71,8,96,17,167,11,7,5,18,8,44.4,2,1,50.0,27,59.3,207,1,4,28,1,80.3,54,2.8,2,,,,,,,,,,,3,3,1,1,0
1165,JAX_IND_2022-01-09,JAX,2022-01-09,Sun,17,18,IND,W 26-11,1,11,15,37,covered,43.5,under,32,9,71.9,217,2,0,6.3,0.0,111.8,1,6,3.03,6.8,6.58,8.03,7.79,9.4,101,3.3,0,64,4.97,53,4.40,0,33:19,3:05,49,4,52,10,101,6,11,2,15,7,46.7,1,1,100.0,29,58.6,139,1,6,46,1,68.0,,,,,,,,,,,,,,0,0,1,1,0
1166,PHI_DAL_2022-01-08,PHI,2022-01-08,Sat,17,18,DAL,L 26-51,1,51,-25,77,did not cover,43.5,over,34,14,58.8,166,2,1,5.9,2.9,81.5,3,22,8.11,4.9,4.49,4.74,4.35,8.3,149,4.5,1,70,4.50,61,7.79,1,32:23,3:02,,,,,,9,11,2,18,10,55.6,3,3,100.0,28,78.6,304,5,1,1,0,151.5,171,5.3,2,0,9,13,0,13,8,61.5,2,2,100.0,7,6,1,1,0
1167,PIT_CLE_2022-01-03,PIT,2022-01-03,Mon,16,17,CLE,W 26-14,1,14,12,40,covered,42.0,under,46,22,52.2,109,1,1,2.2,2.2,56.2,2,14,4.17,2.4,2.27,1.83,1.75,4.5,190,6.1,1,79,3.78,67,3.46,1,34:55,3:21,51,10,77,15,128,8,10,2,18,5,27.8,2,1,50.0,38,42.1,139,2,9,46,2,48.0,93,4.7,0,,,,,,,,,,,2,2,0,0,0
1168,NYJ_JAX_2021-12-26,NYJ,2021-12-26,Sun,15,16,JAX,W 26-21,1,21,5,47,covered,41.0,over,,,,,,,,,,,,,,,,,,273,7.6,1,59,6.32,71,5.41,0,27:42,3:08,81,2,10,9,91,11,7,0,12,4,33.3,5,3,60.0,39,66.7,252,0,1,28,0,84.6,132,4.3,1,1,8,16,3,13,6,46.2,3,2,66.7,0,0,3,3,0
1169,SFO_CIN_2021-12-12,SFO,2021-12-12,Sun,13,14,CIN,W 26-23 (OT),0,23,3,49,covered,49.0,push,41,14,65.9,255,2,0,4.9,0.0,103.3,5,41,10.87,6.2,5.54,7.20,6.41,9.4,100,4.3,1,69,5.14,65,6.11,0,33:50,3:24,40,2,19,8,59,6,14,1,15,5,33.3,0,0,,34,73.5,311,2,5,37,0,121.1,86,3.3,0,2,4,16,2,13,4,30.8,1,1,100.0,2,2,4,3,0
1170,MIN_SFO_2021-11-28,MIN,2021-11-28,Sun,11,12,SFO,L 26-34,0,34,-8,60,did not cover,49.0,over,33,12,63.6,256,2,1,6.1,3.0,95.8,1,6,2.94,7.8,7.53,7.61,7.38,12.2,,,,52,6.21,67,6.31,2,22:53,3:09,38,5,57,10,95,3,13,1,8,2,25.0,3,1,33.3,26,65.4,215,1,2,15,1,87.8,208,5.3,3,1,11,10,2,12,5,41.7,0,0,,4,4,3,2,0
1171,BUF_MIA_2021-10-31,BUF,2021-10-31,Sun,7,8,MIA,W 26-11,1,11,15,37,,,,43,14,67.4,249,2,0,4.7,0.0,97.9,0,0,0.00,5.8,5.79,6.72,6.72,8.6,102,4.4,1,66,5.32,64,4.09,0,30:47,3:11,80,9,58,18,138,5,15,4,13,6,46.2,1,0,0.0,39,53.8,194,0,2,11,1,57.0,68,3.0,1,,4,10,2,14,4,28.6,1,1,100.0,0,0,2,1,0
1172,LAR_SEA_2021-10-07,LAR,2021-10-07,Thu,5,5,SEA,W 26-17,0,17,9,43,covered,54.5,under,37,12,67.6,358,1,1,2.7,2.7,97.2,1,7,2.63,9.7,9.42,9.00,8.76,14.3,118,4.1,2,67,7.10,60,5.90,1,33:03,3:05,85,3,20,8,105,8,16,0,10,2,20.0,1,1,100.0,33,63.6,262,2,2,21,2,83.1,92,3.7,0,2,5,13,4,10,4,40.0,1,0,0.0,2,2,2,1,0
1173,DEN_NYJ_2021-09-26,DEN,2021-09-26,Sun,3,3,NYJ,W 26-0,1,0,26,26,,,,25,6,76.0,223,0,0,0.0,0.0,104.6,2,12,7.41,8.9,8.26,8.92,8.26,11.7,120,3.2,2,64,5.36,53,3.06,1,35:47,2:54,50,9,90,15,140,9,10,4,11,4,36.4,0,0,,35,54.3,119,0,5,41,2,37.7,,,,,,,,,,,,,,,,,,
1174,CLE_CHI_2021-09-26,CLE,2021-09-26,Sun,3,3,CHI,W 26-6,1,6,20,32,,,,31,12,61.3,203,1,0,3.2,0.0,97.0,5,43,13.89,6.5,5.64,7.19,6.19,10.7,215,5.1,1,78,5.36,42,1.12,0,39:34,3:01,98,5,49,12,147,11,13,2,17,8,47.1,3,1,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,CAR_NOR_2021-09-19,CAR,2021-09-19,Sun,2,2,NOR,W 26-7,1,7,19,33,covered,44.5,under,38,12,68.4,294,2,1,5.3,2.6,99.1,2,11,5.00,7.7,7.35,7.61,7.23,11.3,89,2.7,1,73,5.25,43,2.98,1,38:32,3:08,49,11,115,16,164,4,18,6,15,8,53.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,LVR_PIT_2021-09-19,LVR,2021-09-19,Sun,2,2,PIT,W 26-17,0,17,9,43,covered,47.0,under,37,9,75.7,373,2,0,5.4,0.0,126.2,2,9,5.13,10.1,9.56,11.16,10.59,13.3,52,2.1,0,64,6.64,56,5.91,0,34:22,3:08,40,5,43,10,83,4,17,1,13,5,38.5,1,1,100.0,40,67.5,292,1,2,3,1,86.7,,,,1,3,13,1,12,5,41.7,1,0,0.0,2,2,1,1,0
1177,MIA_BUF_2021-01-03,MIA,2021-01-03,Sun,16,17,BUF,L 26-56,0,56,-30,82,did not cover,43.0,over,59,23,61.0,384,1,3,1.7,5.1,65.1,1,9,1.67,6.5,6.40,4.56,4.48,10.7,70,3.5,2,80,5.68,64,7.11,4,32:38,3:13,,,,,,5,20,2,14,3,21.4,2,1,50.0,38,63.2,377,4,1,11,2,109.2,78,3.1,2,2,4,19,1,10,4,40.0,0,0,,8,8,0,0,0
1178,SEA_SFO_2021-01-03,SEA,2021-01-03,Sun,16,17,SFO,W 26-23,0,23,3,49,,,,36,16,55.6,159,2,0,5.6,0.0,87.8,2,22,5.26,4.4,4.18,5.53,5.24,8.0,121,4.5,1,65,4.31,64,5.13,0,27:40,3:03,35,2,25,6,60,9,11,1,12,4,33.3,1,1,100.0,37,67.6,242,1,3,31,0,94.7,86,3.6,1,1,2,14,1,15,6,40.0,1,1,100.0,2,2,3,3,0
1179,MIA_LVR_2020-12-26,MIA,2020-12-26,Sat,15,16,LVR,W 26-25,0,25,1,51,did not cover,48.0,over,35,9,74.3,253,2,0,5.7,0.0,115.9,3,23,7.89,7.2,6.66,8.37,7.71,9.7,130,5.2,0,63,6.08,61,6.85,0,33:01,3:05,76,4,40,9,116,6,10,2,15,5,33.3,2,2,100.0,34,61.8,314,1,3,22,0,101.8,104,4.3,1,1,5,15,3,10,0,0.0,2,1,50.0,2,1,4,4,0
1180,PHI_ARI_2020-12-20,PHI,2020-12-20,Sun,14,15,ARI,L 26-33,0,33,-7,59,did not cover,49.5,over,44,20,54.5,305,3,0,6.8,0.0,102.3,6,33,12.00,6.9,6.10,8.30,7.30,12.7,117,4.0,1,79,5.34,68,7.74,0,32:13,3:27,69,9,83,18,152,5,18,3,18,6,33.3,4,3,75.0,37,75.7,423,3,1,9,1,128.5,103,3.4,1,3,4,19,3,10,3,30.0,2,1,50.0,4,4,1,1,1
1181,ARI_NYG_2020-12-13,ARI,2020-12-13,Sun,13,14,NYG,W 26-7,0,7,19,33,covered,47.5,under,35,11,68.6,231,1,0,2.9,0.0,97.8,1,13,2.78,6.6,6.42,7.17,6.97,9.6,159,3.7,1,79,4.94,49,3.24,0,37:53,3:07,22,2,10,6,32,10,12,0,18,7,38.9,2,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,TAM_MIN_2020-12-13,TAM,2020-12-13,Sun,13,14,MIN,W 26-14,1,14,12,40,,,,,,,,,,,,,,,,,,,,,107,4.1,1,49,6.18,76,4.41,0,20:57,2:53,34,5,71,10,105,6,8,3,11,5,45.5,0,0,,37,64.9,173,1,6,52,0,84.6,162,4.9,1,1,11,14,2,15,5,33.3,5,4,80.0,1,0,3,0,0
1183,BUF_PIT_2020-12-13,BUF,2020-12-13,Sun,13,14,PIT,W 26-15,1,15,11,41,covered,48.5,under,43,19,55.8,230,2,1,4.7,2.3,77.5,1,8,2.27,5.3,5.23,5.23,5.11,9.6,104,3.9,0,71,4.70,55,4.07,2,35:15,3:06,48,3,55,10,103,5,13,3,14,7,50.0,0,0,,37,56.8,177,2,1,10,2,64.8,,,,,,,,,,,,,,1,1,0,0,0
1184,IND_HOU_2020-12-06,IND,2020-12-06,Sun,12,13,HOU,W 26-20,0,20,6,46,covered,50.0,under,35,8,77.1,262,2,0,5.7,0.0,119.3,3,23,7.89,7.5,6.89,8.63,7.95,9.7,109,3.8,1,67,5.54,62,6.42,0,33:32,3:10,50,3,30,10,80,8,15,2,11,3,27.3,2,1,50.0,38,68.4,308,0,5,33,1,81.9,,,,2,4,15,1,13,5,38.5,0,0,,2,2,3,2,0
1185,IND_TEN_2020-11-29,IND,2020-11-29,Sun,11,12,TEN,L 26-45,1,45,-19,71,did not cover,51.5,over,44,20,54.5,280,2,1,4.5,2.3,81.2,2,15,4.35,6.4,6.09,6.25,5.98,11.7,56,2.7,2,67,5.01,68,6.60,1,24:27,3:24,50,9,63,15,113,6,17,4,13,5,38.5,2,1,50.0,,,,,,,,,229,5.1,4,0,16,9,3,12,5,41.7,1,1,100.0,6,6,1,1,0
1186,LAC_LVR_2020-11-08,LAC,2020-11-08,Sun,8,9,LVR,L 26-31,1,31,-5,57,did not cover,52.5,over,42,14,66.7,312,2,0,4.8,0.0,105.9,2,14,4.55,7.4,7.09,8.38,8.00,11.1,128,4.1,1,75,5.87,50,6.40,1,34:44,3:08,45,2,10,7,55,6,18,2,15,7,46.7,2,2,100.0,,,,,,,,,160,6.2,2,1,10,6,0,10,5,50.0,0,0,,4,4,1,1,0
1187,NOR_CHI_2020-11-01,NOR,2020-11-01,Sun,7,8,CHI,W 26-23 (OT),0,23,3,49,did not cover,41.0,over,41,10,75.6,272,2,0,4.9,0.0,109.8,1,8,2.38,6.6,6.48,7.61,7.43,8.8,122,4.1,0,72,5.47,69,4.77,0,35:15,3:34,45,7,53,12,98,10,11,2,13,2,15.4,3,2,66.7,41,68.3,233,2,5,39,1,88.8,96,4.2,0,1,5,12,1,15,5,33.3,3,2,66.7,2,2,3,3,0
1188,KAN_BUF_2020-10-19,KAN,2020-10-19,Mon,6,6,BUF,W 26-17,0,17,9,43,covered,55.0,under,26,5,80.8,221,2,0,7.7,0.0,128.4,1,4,3.70,8.5,8.19,10.04,9.67,10.5,245,5.3,1,73,6.38,50,4.12,1,37:45,2:53,68,4,39,12,107,15,10,2,14,9,64.3,1,1,100.0,,,,,,,,,84,3.7,0,,8,7,5,9,4,44.4,0,0,,2,2,2,1,0
1189,MIN_SEA_2020-10-11,MIN,2020-10-11,Sun,5,5,SEA,L 26-27,0,27,-1,53,covered,54.0,under,39,12,69.2,248,2,1,5.1,2.6,92.8,3,1,7.14,6.4,5.90,6.23,5.79,9.2,201,4.9,1,83,5.41,52,6.04,2,39:28,3:07,55,3,25,9,80,12,17,2,14,6,42.9,3,2,66.7,32,62.5,190,3,4,27,1,97.1,,,,1,6,12,0,7,0,0.0,2,2,100.0,3,3,0,0,0
1190,KAN_NWE_2020-10-05,KAN,2020-10-05,Mon,4,4,NWE,W 26-10,1,10,16,36,,,,29,10,65.5,229,2,0,6.9,0.0,113.6,1,7,3.33,7.9,7.63,9.28,8.97,12.1,94,3.8,0,55,5.87,74,4.82,1,28:26,2:42,38,4,43,8,81,5,12,2,11,4,36.4,0,0,,37,54.1,172,1,2,18,3,41.7,185,5.3,0,4,8,12,1,15,6,40.0,3,2,66.7,,,,,
1191,DET_ARI_2020-09-27,DET,2020-09-27,Sun,3,3,ARI,W 26-23,0,23,3,49,covered,55.5,under,31,9,71.0,232,2,0,6.5,0.0,119.0,4,38,11.43,7.5,6.63,8.77,7.77,10.5,90,3.3,0,62,5.19,63,5.98,0,32:50,3:00,46,7,38,14,84,3,16,3,12,4,33.3,1,1,100.0,35,65.7,268,2,1,2,3,72.1,109,4.0,1,3,10,16,2,10,4,40.0,1,1,100.0,3,2,1,1,0
1192,ATL_CHI_2020-09-27,ATL,2020-09-27,Sun,3,3,CHI,L 26-30,1,30,-4,56,did not cover,46.0,over,38,19,50.0,227,1,1,2.6,2.6,67.7,2,11,5.00,6.0,5.68,5.32,5.05,11.9,144,5.8,2,65,5.71,78,5.60,1,25:10,3:25,75,10,80,17,155,6,13,3,13,4,30.8,0,0,,51,56.9,307,4,2,9,2,84.4,130,5.2,0,2,8,14,2,15,4,26.7,2,1,50.0,3,3,2,1,0
1193,PIT_DEN_2020-09-20,PIT,2020-09-20,Sun,2,2,DEN,W 26-21,1,21,5,47,did not cover,41.0,over,41,12,70.7,301,2,1,4.9,2.4,98.7,1,10,2.38,7.3,7.17,7.22,7.05,10.4,109,5.0,1,64,6.41,72,4.43,2,29:29,3:18,89,4,30,14,119,4,15,0,12,2,16.7,2,1,50.0,39,48.7,215,2,7,61,1,72.1,104,4.0,0,2,5,12,6,15,5,33.3,2,0,0.0,1,1,3,2,0
1194,PIT_NYG_2020-09-14,PIT,2020-09-14,Mon,1,1,NYG,W 26-16,0,16,10,42,covered,44.0,under,32,11,65.6,208,3,0,9.4,0.0,117.8,2,21,5.88,6.5,6.12,8.38,7.88,9.9,141,4.7,0,64,5.45,64,4.55,1,31:44,2:55,,,,,,5,14,0,15,8,53.3,1,1,100.0,41,63.4,262,2,3,17,2,77.5,29,1.5,0,2,2,16,2,15,8,53.3,1,1,100.0,1,1,1,1,0
1195,SFO_SEA_2019-12-29,SFO,2019-12-29,Sun,16,17,SEA,W 26-21,0,21,5,47,covered,47.0,push,22,4,81.8,270,0,0,0.0,0.0,118.7,2,15,8.33,12.3,11.25,12.27,11.25,15.0,128,5.3,3,48,8.29,71,4.90,0,27:04,3:05,57,5,29,13,86,6,12,0,8,4,50.0,0,0,,40,62.5,223,2,1,10,0,94.1,125,4.2,1,0,6,17,4,14,8,57.1,3,1,33.3,3,3,0,0,0
1196,KAN_CHI_2019-12-22,KAN,2019-12-22,Sun,15,16,CHI,W 26-3,0,3,23,29,,,,33,10,69.7,244,2,0,6.1,0.0,112.1,1,7,2.94,7.4,7.18,8.61,8.35,10.6,106,3.7,1,63,5.56,59,3.97,0,33:24,2:47,71,7,50,16,121,6,15,4,11,6,54.5,0,0,,34,52.9,133,0,3,24,0,62.5,101,4.6,0,,7,8,3,12,5,41.7,3,0,0.0,,,,,
1197,NOR_ATL_2019-11-28,NOR,2019-11-28,Thu,12,13,ATL,W 26-18,0,18,8,44,,,,31,13,58.1,184,1,0,3.2,0.0,86.0,0,0,0.00,5.9,5.94,6.58,6.58,10.2,,,,49,5.69,85,4.09,0,24:23,3:12,121,4,18,13,139,,,,,,,,,,50,70.0,259,2,9,53,2,78.7,89,3.4,0,3,4,18,5,16,6,37.5,4,2,50.0,1,0,3,2,0
1198,BUF_DAL_2019-11-28,BUF,2019-11-28,Thu,12,13,DAL,W 26-15,0,15,11,41,covered,46.5,under,25,5,80.0,232,2,0,8.0,0.0,136.5,4,27,13.79,9.3,8.00,10.88,9.38,11.6,124,3.6,1,63,5.65,72,5.92,0,33:18,3:11,53,5,66,12,119,8,11,3,14,6,42.9,2,2,100.0,49,65.3,323,2,4,32,1,89.1,,,,2,5,22,5,13,7,53.8,3,1,33.3,1,1,2,0,0
1199,ARI_SFO_2019-11-17,ARI,2019-11-17,Sun,11,11,SFO,L 26-36,0,36,-10,62,push,44.0,over,33,9,72.7,131,2,0,6.1,0.0,101.8,4,19,10.81,4.0,3.54,5.18,4.62,5.5,135,5.4,1,62,4.29,66,6.70,2,31:23,3:20,104,10,127,20,231,9,9,3,10,3,30.0,1,1,100.0,45,75.6,408,4,2,16,2,113.9,,,,2,1,20,5,13,6,46.2,2,0,0.0,3,3,1,1,0
1200,ATL_NOR_2019-11-10,ATL,2019-11-10,Sun,9,10,NOR,W 26-9,0,9,17,35,covered,51.5,under,35,15,57.1,174,2,1,5.7,2.9,78.5,1,8,2.78,5.0,4.83,4.83,4.69,8.7,143,4.2,0,70,4.53,63,4.92,1,33:46,3:10,48,12,90,19,138,9,9,6,15,6,40.0,1,1,100.0,46,71.7,258,0,6,46,0,85.2,,,,0,4,13,1,12,3,25.0,3,0,0.0,,,,,
1201,OAK_LAC_2019-11-07,OAK,2019-11-07,Thu,9,10,LAC,W 26-24,1,24,2,50,covered,49.0,over,31,10,67.7,200,1,0,3.2,0.0,98.6,3,18,8.82,6.5,5.88,7.10,6.47,9.5,78,3.7,1,55,5.05,66,4.77,0,25:50,3:13,97,8,70,20,167,3,12,3,12,4,33.3,1,1,100.0,31,54.8,169,2,5,38,3,52.4,146,4.9,1,3,10,11,5,10,3,30.0,2,1,50.0,3,3,1,1,0
1202,MIA_NYJ_2019-11-03,MIA,2019-11-03,Sun,8,9,NYJ,W 26-18,1,18,8,44,covered,42.5,over,36,12,66.7,266,3,0,8.3,0.0,118.7,4,22,10.00,7.4,6.65,9.06,8.15,11.1,50,2.1,0,64,4.94,63,5.10,0,31:14,3:19,51,10,105,16,156,3,16,3,12,6,50.0,0,0,,39,69.2,238,1,3,22,1,83.1,83,4.0,0,1,3,13,1,14,5,35.7,2,2,100.0,,,,,
1203,LAC_GNB_2019-11-03,LAC,2019-11-03,Sun,9,9,GNB,W 26-11,1,11,15,37,covered,50.0,under,28,7,75.0,283,0,0,0.0,0.0,108.3,2,11,6.67,10.1,9.43,10.11,9.43,13.5,159,4.2,2,68,6.50,49,3.76,0,35:51,2:53,45,8,45,13,90,11,13,0,11,5,45.5,1,1,100.0,35,65.7,139,1,3,22,0,82.9,,,,,,,,,,,,,,,,,,
1204,HOU_JAX_2019-11-03,HOU,2019-11-03,Sun,9,9,JAX,W 26-3,0,3,23,29,covered,46.0,under,28,6,78.6,194,2,0,7.1,0.0,120.4,1,7,3.45,6.9,6.69,8.36,8.07,8.8,216,6.4,1,63,6.51,66,5.39,1,32:33,2:57,60,4,34,11,94,8,11,2,11,4,36.4,1,1,100.0,47,57.4,282,0,4,27,2,57.2,,,,4,6,15,0,11,4,36.4,2,0,0.0,,,,,
1205,KAN_MIN_2019-11-03,KAN,2019-11-03,Sun,9,9,MIN,W 26-23,1,23,3,49,covered,46.0,over,35,10,71.4,230,1,0,2.9,0.0,103.9,5,45,12.50,6.6,5.75,7.14,6.25,9.2,,,,58,6.50,66,4.67,1,31:48,3:07,25,3,25,7,50,2,15,0,13,4,30.8,1,1,100.0,38,50.0,212,3,1,8,0,93.3,96,3.6,0,0,4,12,1,15,5,33.3,1,1,100.0,3,2,1,1,0
1206,PIT_IND_2019-11-03,PIT,2019-11-03,Sun,8,9,IND,W 26-24,1,24,2,50,covered,39.5,over,35,9,74.3,183,1,1,2.9,2.9,84.3,1,8,2.78,5.2,5.08,4.51,4.39,7.0,90,3.6,0,61,4.48,65,5.05,2,29:28,3:03,70,7,89,12,159,3,11,3,13,5,38.5,1,0,0.0,31,67.7,189,3,5,38,1,102.8,139,4.8,0,3,8,12,2,12,4,33.3,3,2,66.7,2,1,2,1,1
1207,NYG_DET_2019-10-27,NYG,2019-10-27,Sun,8,8,DET,L 26-31,0,31,-5,57,covered,49.0,over,41,13,68.3,290,4,0,9.8,0.0,124.2,3,32,6.82,7.1,6.59,9.02,8.41,10.4,80,3.3,0,68,5.44,61,6.15,1,30:47,3:02,44,7,75,12,119,5,15,4,12,7,58.3,2,0,0.0,32,78.1,316,3,4,26,1,126.0,59,2.4,0,2,3,13,1,14,8,57.1,0,0,,4,4,2,1,0
1208,TAM_CAR_2019-10-13,TAM,2019-10-13,Sun,6,6,CAR,L 26-37,1,37,-11,63,did not cover,48.5,over,54,24,55.6,365,1,5,1.9,9.3,46.8,7,35,11.48,6.8,5.98,2.96,2.62,12.2,,,,75,5.43,63,4.25,7,28:50,3:26,70,3,30,12,100,3,19,1,15,5,33.3,2,1,50.0,32,62.5,209,2,2,18,0,102.2,59,2.0,2,1,3,12,2,15,3,20.0,1,1,100.0,4,4,5,3,0
1209,ARI_CIN_2019-10-06,ARI,2019-10-06,Sun,5,5,CIN,W 26-23,0,23,3,49,covered,45.0,over,32,12,62.5,248,0,0,0.0,0.0,87.1,1,5,3.03,7.8,7.52,7.75,7.52,12.4,266,7.0,2,71,7.24,62,5.97,0,31:03,3:03,96,7,60,19,156,11,13,2,13,6,46.2,1,1,100.0,38,71.1,262,2,1,0,0,107.6,108,4.7,0,0,6,12,3,12,5,41.7,1,0,0.0,2,2,3,3,0
1210,BAL_PIT_2019-10-06,BAL,2019-10-06,Sun,5,5,PIT,W 26-23 (OT),0,23,3,49,did not cover,44.0,over,28,9,67.9,139,1,3,3.6,10.7,54.9,5,22,15.15,5.0,4.21,0.86,0.73,7.3,138,3.5,1,73,3.79,51,5.27,3,39:00,3:23,92,11,76,22,168,11,8,3,15,6,40.0,1,1,100.0,31,67.7,192,1,1,11,1,81.7,,,,2,3,9,6,9,3,33.3,0,0,,2,2,3,3,0
1211,JAX_DEN_2019-09-29,JAX,2019-09-29,Sun,4,4,DEN,W 26-24,0,24,2,50,covered,37.0,over,33,14,57.6,186,2,0,6.1,0.0,97.2,5,27,13.16,5.6,4.89,6.85,5.95,9.8,269,7.1,0,76,5.99,54,6.87,0,39:12,3:15,104,5,48,17,152,11,12,2,14,4,28.6,1,1,100.0,38,57.9,303,3,0,0,1,98.9,,,,1,2,15,2,11,4,36.4,0,0,,3,3,1,1,0
1212,PIT_SEA_2019-09-15,PIT,2019-09-15,Sun,2,2,SEA,L 26-28,1,28,-2,54,did not cover,47.0,over,34,14,58.8,180,2,1,5.9,2.9,81.4,1,7,2.86,5.3,5.14,5.15,5.00,9.0,,,,,,,,,,,78,10,93,15,171,5,10,2,11,3,27.3,0,0,,35,82.9,274,3,4,26,0,127.9,151,4.6,1,2,8,15,2,13,5,38.5,1,1,100.0,4,4,1,0,0
1213,JAX_KAN_2019-09-08,JAX,2019-09-08,Sun,1,1,KAN,L 26-40,1,40,-14,66,did not cover,49.0,over,33,6,81.8,347,3,1,9.1,3.0,128.5,1,3,2.94,10.5,10.21,10.97,10.65,12.9,,,,50,8.56,60,8.18,2,28:45,3:04,71,5,55,15,126,3,13,2,10,5,50.0,0,0,,34,73.5,378,3,0,0,0,139.1,113,4.3,1,0,9,13,2,10,5,50.0,0,0,,4,4,4,4,0
1214,BAL_CLE_2018-12-30,BAL,2018-12-30,Sun,16,17,CLE,W 26-24,1,24,2,50,,,,,,,,,,,,,,,,,,,,,296,6.3,2,73,6.34,56,7.61,1,38:30,3:15,65,4,35,14,100,16,6,2,13,3,23.1,1,1,100.0,42,54.8,376,3,0,0,3,79.1,,,,3,1,16,1,11,4,36.4,1,0,0.0,3,3,2,1,0
1215,CLE_CIN_2018-12-23,CLE,2018-12-23,Sun,15,16,CIN,W 26-18,1,18,8,44,,,,38,10,73.7,347,3,0,7.9,0.0,127.9,0,0,0.00,9.1,9.13,10.71,10.71,12.4,146,5.2,0,66,7.47,46,4.54,0,35:31,2:45,57,3,15,9,72,8,14,1,12,5,41.7,1,1,100.0,,,,,,,,,102,4.3,0,,,,,,,,,,,1,1,1,1,0
