Team,Date,Att,Day,G#,Week,,Opp,Result,Att,Yds,Y/A,TD,Season,game_id
NOR,2022-09-11,38,Sun,1,1,@,ATL,W 27-26,38,201,5.3,2,2022,2022_01_NOR_ATL
HOU,2022-09-11,38,Sun,1,1,,IND,T 20-20 (OT),38,177,4.7,1,2022,2022_01_HOU_IND
PIT,2021-11-28,38,Sun,11,12,@,CIN,L 10-41,38,198,5.2,3,2021,2021_12_PIT_CIN
TEN,2021-11-21,38,Sun,11,11,,HOU,L 13-22,38,83,2.2,2,2021,2021_11_TEN_HOU
LVR,2021-11-21,38,Sun,10,11,,CIN,L 13-32,38,159,4.2,2,2021,2021_11_LVR_CIN
LAC,2021-10-17,38,Sun,6,6,@,BAL,L 6-34,38,187,4.9,3,2021,2021_06_LAC_BAL
MIN,2021-10-03,38,Sun,4,4,,CLE,L 7-14,38,184,4.8,1,2021,2021_04_MIN_CLE
NWE,2021-09-26,38,Sun,3,3,,NOR,L 13-28,38,142,3.7,1,2021,2021_03_NWE_NOR
PHI,2021-09-19,38,Sun,2,2,,SFO,L 11-17,38,117,3.1,1,2021,2021_02_PHI_SFO
DET,2020-12-20,38,Sun,14,15,@,TEN,L 25-46,38,195,5.1,3,2020,2020_15_DET_TEN
JAX,2020-12-06,38,Sun,12,13,@,MIN,L 24-27 (OT),38,145,3.8,0,2020,2020_13_JAX_MIN
IND,2020-11-08,38,Sun,8,9,,BAL,L 10-24,38,110,2.9,2,2020,2020_09_IND_BAL
DEN,2020-11-01,38,Sun,7,8,,LAC,W 31-30,38,210,5.5,0,2020,2020_08_DEN_LAC
NWE,2020-11-01,38,Sun,7,8,@,BUF,L 21-24,38,190,5.0,3,2020,2020_08_NWE_BUF
CHI,2020-10-04,38,Sun,4,4,,IND,L 11-19,38,103,2.7,0,2020,2020_04_CHI_IND
HOU,2020-09-27,38,Sun,3,3,@,PIT,L 21-28,38,169,4.4,1,2020,2020_03_HOU_PIT
LVR,2020-09-27,38,Sun,3,3,@,NWE,L 20-36,38,250,6.6,2,2020,2020_03_LVR_NWE
PIT,2019-12-15,38,Sun,14,15,,BUF,L 10-17,38,130,3.4,1,2019,2019_15_PIT_BUF
SFO,2019-12-01,38,Sun,12,13,@,BAL,L 17-20,38,178,4.7,1,2019,2019_13_SFO_BAL
CIN,2019-11-24,38,Sun,11,12,,PIT,L 10-16,38,159,4.2,0,2019,2019_12_CIN_PIT
GNB,2019-11-03,38,Sun,9,9,@,LAC,L 11-26,38,159,4.2,2,2019,2019_09_GNB_LAC
CAR,2019-10-27,38,Sun,7,8,@,SFO,L 13-51,38,232,6.1,5,2019,2019_08_CAR_SFO
LAC,2019-10-27,38,Sun,8,8,@,CHI,W 17-16,38,162,4.3,1,2019,2019_08_LAC_CHI
WAS,2019-10-24,38,Thu,8,8,@,MIN,L 9-19,38,161,4.2,1,2019,2019_08_WAS_MIN
NYG,2019-10-20,38,Sun,7,7,,ARI,L 21-27,38,156,4.1,3,2019,2019_07_NYG_ARI
CLE,2019-10-13,38,Sun,6,6,,SEA,L 28-32,38,170,4.5,2,2019,2019_06_CLE_SEA
CIN,2019-10-06,38,Sun,5,5,,ARI,L 23-26,38,266,7.0,2,2019,2019_05_CIN_ARI
DEN,2019-09-29,38,Sun,4,4,,JAX,L 24-26,38,269,7.1,0,2019,2019_04_DEN_JAX
GNB,2019-09-22,38,Sun,3,3,,DEN,W 27-16,38,149,3.9,2,2019,2019_03_GNB_DEN
OAK,2019-09-22,38,Sun,3,3,@,MIN,L 14-34,38,211,5.6,3,2019,2019_03_OAK_MIN
ATL,2019-09-08,38,Sun,1,1,@,MIN,L 12-28,38,172,4.5,3,2019,2019_01_ATL_MIN
GNB,2018-12-30,38,Sun,16,17,,DET,L 0-31,38,130,3.4,1,2018,2018_17_GNB_DET
KAN,2018-10-14,38,Sun,6,6,@,NWE,L 40-43,38,173,4.6,3,2018,2018_06_KAN_NWE
DEN,2018-10-07,38,Sun,5,5,@,NYJ,L 16-34,38,323,8.5,1,2018,2018_05_DEN_NYJ
MIN,2018-09-23,38,Sun,3,3,,BUF,L 6-27,38,128,3.4,2,2018,2018_03_MIN_BUF
PIT,2018-09-09,38,Sun,1,1,@,CLE,T 21-21 (OT),38,177,4.7,2,2018,2018_01_PIT_CLE
NYJ,2017-12-31,38,Sun,16,17,@,NWE,L 6-26,38,147,3.9,1,2017,2017_17_NYJ_NWE
BUF,2017-12-24,38,Sun,15,16,@,NWE,L 16-37,38,193,5.1,2,2017,2017_16_BUF_NWE
GNB,2017-12-17,38,Sun,14,15,@,CAR,L 24-31,38,151,4.0,0,2017,2017_15_GNB_CAR
HOU,2017-12-17,38,Sun,14,15,@,JAX,L 7-45,38,138,3.6,3,2017,2017_15_HOU_JAX
CIN,2017-12-10,38,Sun,13,14,,CHI,L 7-33,38,232,6.1,3,2017,2017_14_CIN_CHI
MIA,2017-11-26,38,Sun,11,12,@,NWE,L 17-35,38,196,5.2,1,2017,2017_12_MIA_NWE
ATL,2017-11-05,38,Sun,8,9,@,CAR,L 17-20,38,201,5.3,2,2017,2017_09_ATL_CAR
PIT,2017-09-24,38,Sun,3,3,@,CHI,L 17-23 (OT),38,222,5.8,2,2017,2017_03_PIT_CHI
SFO,2017-09-10,38,Sun,1,1,,CAR,L 3-23,38,116,3.1,0,2017,2017_01_SFO_CAR
CLE,2023-01-08,37,Sun,17,18,@,PIT,L 14-28,37,144,3.9,2,2022,2022_18_CLE_PIT
ARI,2023-01-08,37,Sun,17,18,@,SFO,L 13-38,37,169,4.6,2,2022,2022_18_ARI_SFO
CLE,2023-01-01,37,Sun,16,17,@,WAS,W 24-10,37,136,3.7,1,2022,2022_17_CLE_WAS
IND,2023-01-01,37,Sun,16,17,@,NYG,L 10-38,37,217,5.9,2,2022,2022_17_IND_NYG
DAL,2022-12-11,37,Sun,13,14,,HOU,W 27-23,37,114,3.1,1,2022,2022_14_DAL_HOU
ATL,2022-12-04,37,Sun,13,13,,PIT,L 16-19,37,154,4.2,0,2022,2022_13_ATL_PIT
NWE,2022-12-01,37,Thu,12,13,,BUF,L 10-24,37,132,3.6,1,2022,2022_13_NWE_BUF
ATL,2022-11-27,37,Sun,12,12,@,WAS,L 13-19,37,176,4.8,0,2022,2022_12_ATL_WAS
NYG,2022-11-20,37,Sun,10,11,,DET,L 18-31,37,160,4.3,4,2022,2022_11_NYG_DET
LVR,2022-11-06,37,Sun,8,9,@,JAX,L 20-27,37,168,4.5,2,2022,2022_09_LVR_JAX
CAR,2022-10-30,37,Sun,8,8,@,ATL,L 34-37 (OT),37,167,4.5,0,2022,2022_08_CAR_ATL
WAS,2022-10-13,37,Thu,6,6,@,CHI,W 12-7,37,237,6.4,0,2022,2022_06_WAS_CHI
TAM,2022-10-02,37,Sun,4,4,,KAN,L 31-41,37,189,5.1,2,2022,2022_04_TAM_KAN
CAR,2022-10-02,37,Sun,4,4,,ARI,L 16-26,37,132,3.6,1,2022,2022_04_CAR_ARI
IND,2022-09-18,37,Sun,2,2,@,JAX,L 0-24,37,96,2.6,1,2022,2022_02_IND_JAX
NYJ,2022-09-18,37,Sun,2,2,@,CLE,W 31-30,37,184,5.0,3,2022,2022_02_NYJ_CLE
CHI,2022-09-11,37,Sun,1,1,,SFO,W 19-10,37,176,4.8,1,2022,2022_01_CHI_SFO
SFO,2022-09-11,37,Sun,1,1,@,CHI,L 10-19,37,99,2.7,1,2022,2022_01_SFO_CHI
NYG,2022-01-09,37,Sun,17,18,,WAS,L 7-22,37,226,6.1,1,2021,2021_18_NYG_WAS
HOU,2022-01-02,37,Sun,16,17,@,SFO,L 7-23,37,175,4.7,0,2021,2021_17_HOU_SFO
NYG,2021-12-12,37,Sun,13,14,@,LAC,L 21-37,37,152,4.1,1,2021,2021_14_NYG_LAC
ATL,2021-11-14,37,Sun,9,10,@,DAL,L 3-43,37,114,3.1,3,2021,2021_10_ATL_DAL
ARI,2021-11-14,37,Sun,10,10,,CAR,L 10-34,37,166,4.5,2,2021,2021_10_ARI_CAR
HOU,2021-10-24,37,Sun,7,7,@,ARI,L 5-31,37,172,4.6,1,2021,2021_07_HOU_ARI
CLE,2021-10-17,37,Sun,6,6,,ARI,L 14-37,37,144,3.9,0,2021,2021_06_CLE_ARI
LVR,2021-10-10,37,Sun,5,5,,CHI,L 9-20,37,143,3.9,1,2021,2021_05_LVR_CHI
NYJ,2021-10-03,37,Sun,4,4,,TEN,W 27-24 (OT),37,177,4.8,1,2021,2021_04_NYJ_TEN
IND,2021-09-26,37,Sun,3,3,@,TEN,L 16-25,37,180,4.9,0,2021,2021_03_IND_TEN
NYJ,2021-09-26,37,Sun,3,3,@,DEN,L 0-26,37,120,3.2,2,2021,2021_03_NYJ_DEN
JAX,2021-01-03,37,Sun,16,17,@,IND,L 14-28,37,273,7.4,2,2020,2020_17_JAX_IND
TEN,2020-12-27,37,Sun,15,16,@,GNB,L 14-40,37,234,6.3,2,2020,2020_16_TEN_GNB
JAX,2020-12-20,37,Sun,14,15,@,BAL,L 14-40,37,159,4.3,2,2020,2020_15_JAX_BAL
DAL,2020-12-08,37,Tue,12,13,@,BAL,L 17-34,37,294,7.9,2,2020,2020_13_DAL_BAL
GNB,2020-11-22,37,Sun,10,11,@,IND,L 31-34 (OT),37,140,3.8,0,2020,2020_11_GNB_IND
CAR,2020-11-15,37,Sun,10,10,,TAM,L 23-46,37,210,5.7,2,2020,2020_10_CAR_TAM
MIA,2020-11-08,37,Sun,8,9,@,ARI,W 34-31,37,178,4.8,1,2020,2020_09_MIA_ARI
TAM,2020-11-08,37,Sun,9,9,,NOR,L 3-38,37,138,3.7,1,2020,2020_09_TAM_NOR
NWE,2020-10-25,37,Sun,6,7,,SFO,L 6-33,37,197,5.3,4,2020,2020_07_NWE_SFO
NWE,2020-10-18,37,Sun,5,6,,DEN,L 12-18,37,135,3.6,0,2020,2020_06_NWE_DEN
LAR,2020-10-18,37,Sun,6,6,@,SFO,L 16-24,37,122,3.3,0,2020,2020_06_LAR_SFO
PHI,2020-10-18,37,Sun,6,6,,BAL,L 28-30,37,182,4.9,2,2020,2020_06_PHI_BAL
CLE,2020-10-18,37,Sun,6,6,@,PIT,L 7-38,37,129,3.5,3,2020,2020_06_CLE_PIT
MIN,2020-10-18,37,Sun,6,6,,ATL,L 23-40,37,99,2.7,0,2020,2020_06_MIN_ATL
WAS,2020-09-27,37,Sun,3,3,@,CLE,L 20-34,37,158,4.3,2,2020,2020_03_WAS_CLE
HOU,2020-09-20,37,Sun,2,2,,BAL,L 16-33,37,230,6.2,1,2020,2020_02_HOU_BAL
LAC,2019-12-15,37,Sun,14,15,,MIN,L 10-39,37,137,3.7,2,2019,2019_15_LAC_MIN
HOU,2019-11-17,37,Sun,10,11,@,BAL,L 7-41,37,256,6.9,1,2019,2019_11_HOU_BAL
DET,2019-10-20,37,Sun,6,7,,MIN,L 30-42,37,166,4.5,2,2019,2019_07_DET_MIN
WAS,2019-09-29,37,Sun,4,4,@,NYG,L 3-24,37,164,4.4,1,2019,2019_04_WAS_NYG
MIN,2018-12-30,37,Sun,16,17,,CHI,L 10-24,37,169,4.6,3,2018,2018_17_MIN_CHI
NOR,2018-12-30,37,Sun,16,17,,CAR,L 14-33,37,111,3.0,2,2018,2018_17_NOR_CAR
DET,2018-12-16,37,Sun,14,15,@,BUF,L 13-14,37,117,3.2,1,2018,2018_15_DET_BUF
PHI,2018-11-18,37,Sun,10,11,@,NOR,L 7-48,37,173,4.7,2,2018,2018_11_PHI_NOR
JAX,2018-10-21,37,Sun,7,7,,HOU,L 7-20,37,141,3.8,1,2018,2018_07_JAX_HOU
BUF,2018-10-21,37,Sun,7,7,@,IND,L 5-37,37,220,5.9,1,2018,2018_07_BUF_IND
OAK,2018-10-14,37,Sun,6,6,,SEA,L 3-27,37,155,4.2,0,2018,2018_06_OAK_SEA
NOR,2017-12-07,37,Thu,13,14,@,ATL,L 17-20,37,132,3.6,1,2017,2017_14_NOR_ATL
KAN,2017-11-26,37,Sun,11,12,,BUF,L 10-16,37,104,2.8,0,2017,2017_12_KAN_BUF
DEN,2017-11-26,37,Sun,11,12,@,OAK,L 14-21,37,104,2.8,1,2017,2017_12_DEN_OAK
CHI,2017-11-12,37,Sun,9,10,,GNB,L 16-23,37,160,4.3,1,2017,2017_10_CHI_GNB
DEN,2017-11-05,37,Sun,8,9,@,PHI,L 23-51,37,197,5.3,3,2017,2017_09_DEN_PHI
OAK,2017-10-29,37,Sun,8,8,@,BUF,L 14-34,37,166,4.5,2,2017,2017_08_OAK_BUF
IND,2017-10-22,37,Sun,7,7,,JAX,L 0-27,37,188,5.1,2,2017,2017_07_IND_JAX
DET,2017-10-15,37,Sun,6,6,@,NOR,L 38-52,37,193,5.2,2,2017,2017_06_DET_NOR
KAN,2017-10-15,37,Sun,6,6,,PIT,L 13-19,37,194,5.2,1,2017,2017_06_KAN_PIT
PIT,2017-10-08,37,Sun,5,5,,JAX,L 9-30,37,231,6.2,2,2017,2017_05_PIT_JAX
TAM,2017-09-24,37,Sun,2,3,@,MIN,L 17-34,37,125,3.4,1,2017,2017_03_TAM_MIN
SFO,2017-09-17,37,Sun,2,2,@,SEA,L 9-12,37,131,3.5,0,2017,2017_02_SFO_SEA
LAC,2023-01-08,36,Sun,17,18,@,DEN,L 28-31,36,205,5.7,1,2022,2022_18_LAC_DEN
LAR,2023-01-08,36,Sun,17,18,@,SEA,L 16-19 (OT),36,197,5.5,0,2022,2022_18_LAR_SEA
DEN,2022-12-25,36,Sun,15,16,@,LAR,L 14-51,36,158,4.4,3,2022,2022_16_DEN_LAR
TAM,2022-12-11,36,Sun,13,14,@,SFO,L 7-35,36,209,5.8,3,2022,2022_14_TAM_SFO
NYG,2022-12-04,36,Sun,12,13,,WAS,T 20-20 (OT),36,165,4.6,0,2022,2022_13_NYG_WAS
IND,2022-11-28,36,Mon,12,12,,PIT,L 17-24,36,172,4.8,2,2022,2022_12_IND_PIT
ATL,2022-10-30,36,Sun,8,8,,CAR,W 37-34 (OT),36,169,4.7,3,2022,2022_08_ATL_CAR
LAC,2022-09-25,36,Sun,3,3,,JAX,L 10-38,36,151,4.2,1,2022,2022_03_LAC_JAX
PIT,2022-01-09,36,Sun,17,18,@,BAL,W 16-13 (OT),36,249,6.9,1,2021,2021_18_PIT_BAL
JAX,2022-01-02,36,Sun,16,17,@,NWE,L 10-50,36,181,5.0,4,2021,2021_17_JAX_NWE
LAC,2021-12-26,36,Sun,15,16,@,HOU,L 29-41,36,189,5.3,2,2021,2021_16_LAC_HOU
JAX,2021-12-26,36,Sun,15,16,@,NYJ,L 21-26,36,273,7.6,1,2021,2021_16_JAX_NYJ
CAR,2021-12-12,36,Sun,13,14,,ATL,L 21-29,36,128,3.6,1,2021,2021_14_CAR_ATL
PIT,2021-12-09,36,Thu,13,14,@,MIN,L 28-36,36,242,6.7,2,2021,2021_14_PIT_MIN
DET,2021-11-21,36,Sun,10,11,@,CLE,L 10-13,36,184,5.1,1,2021,2021_11_DET_CLE
SFO,2021-10-31,36,Sun,7,8,@,CHI,W 33-22,36,176,4.9,1,2021,2021_08_SFO_CHI
CAR,2021-10-17,36,Sun,6,6,,MIN,L 28-34 (OT),36,198,5.5,1,2021,2021_06_CAR_MIN
DET,2021-10-17,36,Sun,6,6,,CIN,L 11-34,36,142,3.9,0,2021,2021_06_DET_CIN
JAX,2021-10-10,36,Sun,5,5,,TEN,L 19-37,36,184,5.1,3,2021,2021_05_JAX_TEN
MIN,2021-09-12,36,Sun,1,1,@,CIN,L 24-27 (OT),36,149,4.1,1,2021,2021_01_MIN_CIN
DAL,2020-12-20,36,Sun,14,15,,SFO,W 41-33,36,150,4.2,1,2020,2020_15_DAL_SFO
NYJ,2020-12-13,36,Sun,13,14,@,SEA,L 3-40,36,174,4.8,1,2020,2020_14_NYJ_SEA
NOR,2020-12-13,36,Sun,13,14,@,PHI,L 21-24,36,246,6.8,2,2020,2020_14_NOR_PHI
NWE,2020-12-10,36,Thu,13,14,@,LAR,L 3-24,36,186,5.2,1,2020,2020_14_NWE_LAR
ATL,2020-12-06,36,Sun,12,13,,NOR,L 16-21,36,207,5.8,1,2020,2020_13_ATL_NOR
TEN,2020-12-06,36,Sun,12,13,,CLE,L 35-41,36,118,3.3,1,2020,2020_13_TEN_CLE
DAL,2020-11-26,36,Thu,11,12,,WAS,L 16-41,36,182,5.1,3,2020,2020_12_DAL_WAS
ATL,2020-11-22,36,Sun,10,11,@,NOR,L 9-24,36,166,4.6,3,2020,2020_11_ATL_NOR
PHI,2020-11-15,36,Sun,9,10,@,NYG,L 17-27,36,151,4.2,3,2020,2020_10_PHI_NYG
CAR,2020-10-29,36,Thu,8,8,,ATL,L 17-25,36,131,3.6,2,2020,2020_08_CAR_ATL
CIN,2020-09-27,36,Sun,3,3,@,PHI,T 23-23 (OT),36,172,4.8,1,2020,2020_03_CIN_PHI
JAX,2020-09-24,36,Thu,3,3,,MIA,L 13-31,36,138,3.8,2,2020,2020_03_JAX_MIA
SFO,2020-09-13,36,Sun,1,1,,ARI,L 20-24,36,180,5.0,2,2020,2020_01_SFO_ARI
PHI,2020-09-13,36,Sun,1,1,@,WAS,L 17-27,36,80,2.2,2,2020,2020_01_PHI_WAS
WAS,2019-12-29,36,Sun,16,17,@,DAL,L 16-47,36,223,6.2,1,2019,2019_17_WAS_DAL
JAX,2019-11-17,36,Sun,10,11,@,IND,L 13-33,36,264,7.3,3,2019,2019_11_JAX_IND
DAL,2019-11-10,36,Sun,9,10,,MIN,L 24-28,36,153,4.3,1,2019,2019_10_DAL_MIN
DET,2019-11-03,36,Sun,8,9,@,OAK,L 24-31,36,171,4.8,2,2019,2019_09_DET_OAK
ATL,2019-10-20,36,Sun,7,7,,LAR,L 10-37,36,90,2.5,1,2019,2019_07_ATL_LAR
PHI,2019-10-20,36,Sun,7,7,@,DAL,L 10-37,36,189,5.3,3,2019,2019_07_PHI_DAL
LAC,2019-10-13,36,Sun,6,6,,PIT,L 17-24,36,124,3.4,1,2019,2019_06_LAC_PIT
CIN,2019-09-22,36,Sun,3,3,@,BUF,L 17-21,36,175,4.9,1,2019,2019_03_CIN_BUF
TEN,2018-12-30,36,Sun,16,17,,IND,L 17-33,36,158,4.4,1,2018,2018_17_TEN_IND
PHI,2018-12-09,36,Sun,13,14,@,DAL,L 23-29 (OT),36,142,3.9,0,2018,2018_14_PHI_DAL
NYJ,2018-11-25,36,Sun,11,12,,NWE,L 13-27,36,215,6.0,1,2018,2018_12_NYJ_NWE
NWE,2018-11-11,36,Sun,10,10,@,TEN,L 10-34,36,150,4.2,2,2018,2018_10_NWE_TEN
DAL,2018-11-05,36,Mon,8,9,,TEN,L 14-28,36,125,3.5,2,2018,2018_09_DAL_TEN
SFO,2018-10-21,36,Sun,7,7,,LAR,L 10-39,36,146,4.1,2,2018,2018_07_SFO_LAR
IND,2018-10-14,36,Sun,6,6,@,NYJ,L 34-42,36,107,3.0,0,2018,2018_06_IND_NYJ
CLE,2018-10-14,36,Sun,6,6,,LAC,L 14-38,36,246,6.8,3,2018,2018_06_CLE_LAC
DET,2018-09-10,36,Mon,1,1,,NYJ,L 17-48,36,169,4.7,2,2018,2018_01_DET_NYJ
HOU,2017-12-31,36,Sun,16,17,@,IND,L 13-22,36,146,4.1,1,2017,2017_17_HOU_IND
CHI,2017-12-31,36,Sun,16,17,@,MIN,L 10-23,36,147,4.1,2,2017,2017_17_CHI_MIN
MIN,2017-12-10,36,Sun,13,14,@,CAR,L 24-31,36,216,6.0,3,2017,2017_14_MIN_CAR
MIA,2017-11-13,36,Mon,9,10,@,CAR,L 21-45,36,294,8.2,2,2017,2017_10_MIA_CAR
CIN,2017-11-12,36,Sun,9,10,@,TEN,L 20-24,36,180,5.0,2,2017,2017_10_CIN_TEN
GNB,2017-10-22,36,Sun,7,7,,NOR,L 17-26,36,161,4.5,2,2017,2017_07_GNB_NOR
ATL,2017-10-22,36,Sun,6,7,@,NWE,L 7-23,36,162,4.5,0,2017,2017_07_ATL_NWE
ATL,2017-10-01,36,Sun,4,4,,BUF,L 17-23,36,117,3.3,0,2017,2017_04_ATL_BUF
CLE,2017-09-24,36,Sun,3,3,@,IND,L 28-31,36,92,2.6,3,2017,2017_03_CLE_IND
JAX,2017-09-17,36,Sun,2,2,,TEN,L 16-37,36,179,5.0,3,2017,2017_02_JAX_TEN
LAC,2017-09-11,36,Mon,1,1,@,DEN,L 21-24,36,140,3.9,1,2017,2017_01_LAC_DEN
TAM,2023-01-08,35,Sun,17,18,@,ATL,L 17-30,35,174,5.0,1,2022,2022_18_TAM_ATL
PHI,2023-01-01,35,Sun,16,17,,NOR,L 10-20,35,129,3.7,1,2022,2022_17_PHI_NOR
LAR,2022-12-19,35,Mon,14,15,@,GNB,L 12-24,35,138,3.9,2,2022,2022_15_LAR_GNB
JAX,2022-11-27,35,Sun,11,12,,BAL,W 28-27,35,162,4.6,1,2022,2022_12_JAX_BAL
DET,2022-11-13,35,Sun,9,10,@,CHI,W 31-30,35,258,7.4,2,2022,2022_10_DET_CHI
LAC,2022-11-06,35,Sun,8,9,@,ATL,W 20-17,35,201,5.7,2,2022,2022_09_LAC_ATL
IND,2022-10-23,35,Sun,7,7,@,TEN,L 10-19,35,138,3.9,0,2022,2022_07_IND_TEN
DET,2022-10-09,35,Sun,5,5,@,NWE,L 0-29,35,176,5.0,0,2022,2022_05_DET_NWE
ATL,2022-10-02,35,Sun,4,4,,CLE,W 23-20,35,177,5.1,2,2022,2022_04_ATL_CLE
CLE,2022-10-02,35,Sun,4,4,@,ATL,L 20-23,35,202,5.8,2,2022,2022_04_CLE_ATL
NWE,2022-10-02,35,Sun,4,4,@,GNB,L 24-27 (OT),35,199,5.7,1,2022,2022_04_NWE_GNB
MIN,2022-09-25,35,Sun,3,3,,DET,W 28-24,35,139,4.0,2,2022,2022_03_MIN_DET
DEN,2022-01-02,35,Sun,16,17,@,LAC,L 13-34,35,104,3.0,1,2021,2021_17_DEN_LAC
PIT,2021-12-26,35,Sun,15,16,@,KAN,L 10-36,35,127,3.6,1,2021,2021_16_PIT_KAN
WAS,2021-12-12,35,Sun,13,14,,DAL,L 20-27,35,122,3.5,0,2021,2021_14_WAS_DAL
CHI,2021-12-05,35,Sun,12,13,,ARI,L 22-33,35,137,3.9,2,2021,2021_13_CHI_ARI
DAL,2021-11-25,35,Thu,11,12,,LVR,L 33-36 (OT),35,143,4.1,2,2021,2021_12_DAL_LVR
KAN,2021-10-24,35,Sun,7,7,@,TEN,L 3-27,35,103,2.9,1,2021,2021_07_KAN_TEN
LAC,2021-10-10,35,Sun,5,5,,CLE,W 47-42,35,230,6.6,3,2021,2021_05_LAC_CLE
DEN,2021-10-10,35,Sun,5,5,@,PIT,L 19-27,35,147,4.2,1,2021,2021_05_DEN_PIT
MIA,2021-09-26,35,Sun,3,3,@,LVR,L 28-31 (OT),35,140,4.0,1,2021,2021_03_MIA_LVR
KAN,2021-01-03,35,Sun,16,17,,LAC,L 21-38,35,135,3.9,2,2020,2020_17_KAN_LAC
WAS,2020-12-27,35,Sun,15,16,,CAR,L 13-20,35,113,3.2,1,2020,2020_16_WAS_CAR
BUF,2020-11-15,35,Sun,10,10,@,ARI,L 30-32,35,217,6.2,2,2020,2020_10_BUF_ARI
WAS,2020-11-08,35,Sun,8,9,,NYG,L 20-23,35,166,4.7,1,2020,2020_09_WAS_NYG
PHI,2020-11-01,35,Sun,8,8,,DAL,W 23-9,35,133,3.8,0,2020,2020_08_PHI_DAL
DAL,2020-10-19,35,Mon,6,6,,ARI,L 10-38,35,261,7.5,3,2020,2020_06_DAL_ARI
GNB,2020-10-18,35,Sun,5,6,@,TAM,L 10-38,35,158,4.5,2,2020,2020_06_GNB_TAM
KAN,2020-10-11,35,Sun,5,5,,LVR,L 32-40,35,144,4.1,2,2020,2020_05_KAN_LVR
WAS,2020-10-11,35,Sun,5,5,,LAR,L 10-30,35,129,3.7,2,2020,2020_05_WAS_LAR
KAN,2020-10-05,35,Mon,4,4,,NWE,W 26-10,35,185,5.3,0,2020,2020_04_KAN_NWE
ARI,2020-10-04,35,Sun,4,4,@,CAR,L 21-31,35,168,4.8,2,2020,2020_04_ARI_CAR
NYG,2020-09-27,35,Sun,3,3,,SFO,L 9-36,35,93,2.7,3,2020,2020_03_NYG_SFO
NOR,2020-09-21,35,Mon,2,2,@,LVR,L 24-34,35,116,3.3,1,2020,2020_02_NOR_LVR
DET,2020-09-20,35,Sun,2,2,@,GNB,L 21-42,35,259,7.4,2,2020,2020_02_DET_GNB
CIN,2020-09-17,35,Thu,2,2,@,CLE,L 30-35,35,215,6.1,3,2020,2020_02_CIN_CLE
CAR,2019-12-29,35,Sun,16,17,,NOR,L 10-42,35,115,3.3,2,2019,2019_17_CAR_NOR
BUF,2019-12-21,35,Sat,15,16,@,NWE,L 17-24,35,143,4.1,1,2019,2019_16_BUF_NWE
CLE,2019-12-15,35,Sun,14,15,@,ARI,L 24-38,35,226,6.5,4,2019,2019_15_CLE_ARI
TEN,2019-12-15,35,Sun,14,15,,HOU,L 21-24,35,140,4.0,1,2019,2019_15_TEN_HOU
SEA,2019-12-08,35,Sun,13,14,@,LAR,L 12-28,35,162,4.6,2,2019,2019_14_SEA_LAR
ARI,2019-12-08,35,Sun,13,14,,PIT,L 17-23,35,140,4.0,0,2019,2019_14_ARI_PIT
PIT,2019-11-14,35,Thu,10,11,@,CLE,L 7-21,35,104,3.0,1,2019,2019_11_PIT_CLE
CHI,2019-11-03,35,Sun,8,9,@,PHI,L 14-22,35,146,4.2,1,2019,2019_09_CHI_PHI
SEA,2019-10-20,35,Sun,7,7,,BAL,L 16-30,35,199,5.7,1,2019,2019_07_SEA_BAL
CHI,2019-10-20,35,Sun,6,7,,NOR,L 25-36,35,151,4.3,2,2019,2019_07_CHI_NOR
PHI,2019-10-13,35,Sun,6,6,@,MIN,L 20-38,35,122,3.5,1,2019,2019_06_PHI_MIN
KAN,2019-09-29,35,Sun,4,4,@,DET,W 34-30,35,186,5.3,0,2019,2019_04_KAN_DET
MIA,2019-09-15,35,Sun,2,2,,NWE,L 0-43,35,124,3.5,2,2019,2019_02_MIA_NWE
LAC,2018-12-22,35,Sat,15,16,,BAL,L 10-22,35,159,4.5,0,2018,2018_16_LAC_BAL
SFO,2018-12-16,35,Sun,14,15,,SEA,W 26-23 (OT),35,168,4.8,1,2018,2018_15_SFO_SEA
LAR,2018-12-09,35,Sun,13,14,@,CHI,L 6-15,35,194,5.5,0,2018,2018_14_LAR_CHI
JAX,2018-11-25,35,Sun,11,12,@,BUF,L 21-24,35,167,4.8,2,2018,2018_12_JAX_BUF
CIN,2018-11-25,35,Sun,11,12,,CLE,L 20-35,35,84,2.4,1,2018,2018_12_CIN_CLE
GNB,2018-11-15,35,Thu,10,11,@,SEA,L 24-27,35,173,4.9,1,2018,2018_11_GNB_SEA
MIA,2018-10-25,35,Thu,8,8,@,HOU,L 23-42,35,188,5.4,1,2018,2018_08_MIA_HOU
MIA,2018-10-21,35,Sun,7,7,,DET,L 21-32,35,248,7.1,1,2018,2018_07_MIA_DET
TEN,2018-10-14,35,Sun,6,6,,BAL,L 0-21,35,123,3.5,2,2018,2018_06_TEN_BAL
IND,2018-09-30,35,Sun,4,4,,HOU,L 34-37 (OT),35,119,3.4,1,2018,2018_04_IND_HOU
DET,2018-09-30,35,Sun,4,4,@,DAL,L 24-26,35,183,5.2,0,2018,2018_04_DET_DAL
JAX,2018-09-23,35,Sun,3,3,,TEN,L 6-9,35,150,4.3,0,2018,2018_03_JAX_TEN
LAC,2018-09-23,35,Sun,3,3,@,LAR,L 23-35,35,171,4.9,1,2018,2018_03_LAC_LAR
