,game_id,Team,Season,Date,Day,G#,Week,Opp,Result,home,Pts_points,Pts_points,PtsO_points,PtDif_points,PC_points,Spread_vegas,Spread_vegas,vs. Line_vegas,Over/Under_vegas,OU Result_vegas,Cmp_pass,Cmp_pass,Att_pass,Inc_pass,Cmp%_pass,Yds_pass,TD_pass,Int_pass,TD%_pass,Int%_pass,Rate_pass,Sk_pass,Yds_pass,Sk%_pass,Y/A_pass,NY/A_pass,AY/A_pass,ANY/A_pass,Y/C_pass,Att_rush,Att_rush,Yds_rush,Y/A_rush,TD_rush,Tot_total,Tot_total,Ply_total,Y/P_total,DPly_total,DY/P_total,TO_total,ToP_total,Time_total,Pen_penalty,Pen_penalty,Yds_penalty,OppPen_penalty,OppYds_penalty,CombPen_penalty,CombPenYds_penalty,1stD_downs,1stD_downs,Rsh_downs,Pass_downs,Pen_downs,3DAtt_downs,3DConv_downs,3D%_downs,4DAtt_downs,4DConv_downs,4D%_downs,Cmp_opp_passing,Cmp_opp_passing,Att_opp_passing,Cmp%_opp_passing,Yds_opp_passing,TD_opp_passing,Sk_opp_passing,Yds_opp_passing,Int_opp_passing,Rate_opp_passing,Att_opp_rushing,Att_opp_rushing,Yds_opp_rushing,Y/A_opp_rushing,TD_opp_rushing,Tot_opp_totals,Tot_opp_totals,TO_opp_totals,1stDOpp_opp_downs,1stDOpp_opp_downs,Rush_opp_downs,Pass_opp_downs,Pen_opp_downs,Opp3DAtt_opp_downs,Opp3DConv_opp_downs,Opp3D%_opp_downs,Opp4DAtt_opp_downs,Opp4DConv_opp_downs,Opp4D%_opp_downs,TD_opp_scoring,TD_opp_scoring,XPA_opp_scoring,XPM_opp_scoring,Att_opp_scoring,Md_opp_scoring,Sfty_opp_scoring
30,2019_14_SFO_NOR,SFO,2019,2019-12-08,Sun,13,14,NOR,W 48-46,0,48,48,46,2,94,1.0,1.0,covered,45.0,over,27,27,36,9,75.0,354,5,1,13.9,2.8,137.0,3,30,7.69,9.8,9.08,11.36,10.49,13.1,24,24,162,6.8,1,516,516,63,8.19,68,6.84,1,28:37,3:23,10,10,67,5,50,15,117,25,25,7,15,3,12,6,50.0,1,1,100.0,29,29,41,70.7,349,5,0,0,0,136.1,27,27,116,4.3,1,465,465,1,28,28,9,17,2,11,5,45.5,3,2,66.7,6,6,4,4,2,2,0
31,2018_17_LAR_SFO,LAR,2018,2018-12-30,Sun,16,17,SFO,W 48-32,1,48,48,32,16,80,,,,,,17,17,29,12,58.6,222,4,0,13.8,0.0,122.4,0,0,0.00,7.7,7.66,10.41,10.41,13.1,42,42,155,3.7,1,377,377,71,5.31,58,6.74,0,31:50,3:15,6,6,57,5,41,11,98,28,28,12,13,3,16,10,62.5,1,0,0.0,23,23,33,69.7,264,3,3,18,3,85.9,22,22,127,5.8,1,391,391,4,22,22,5,13,4,11,3,27.3,1,1,100.0,4,4,3,3,1,1,0
32,2018_11_NOR_PHI,NOR,2018,2018-11-18,Sun,10,11,PHI,W 48-7,1,48,48,7,41,55,,,,,,23,23,32,9,71.9,373,4,0,12.5,0.0,150.1,0,0,0.00,11.7,11.66,14.16,14.16,16.2,37,37,173,4.7,2,546,546,69,7.91,48,4.08,0,37:34,3:07,8,8,69,6,49,14,118,28,28,6,21,1,11,6,54.5,1,1,100.0,19,19,33,57.6,138,0,3,18,3,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2018_04_CHI_TAM,CHI,2018,2018-09-30,Sun,4,4,TAM,W 48-10,1,48,48,10,38,58,-3.0,-3.0,covered,46.0,over,19,19,26,7,73.1,344,6,0,23.1,0.0,154.6,1,10,3.70,13.2,12.74,17.85,17.19,18.1,31,31,139,4.5,0,483,483,58,8.33,60,5.18,0,28:06,2:57,4,4,38,11,99,15,137,28,28,10,15,3,8,4,50.0,0,0,,25,25,38,65.8,251,1,4,20,3,60.3,,,,,,311,311,3,16,16,3,12,1,12,3,25.0,2,2,100.0,,,,,,,
34,2018_01_NYJ_DET,NYJ,2018,2018-09-10,Mon,1,1,DET,W 48-17,0,48,48,17,31,65,7.0,7.0,covered,44.0,over,,,,,,,,,,,,,,,,,,,,36,36,169,4.7,2,349,349,59,5.92,67,5.06,2,33:07,3:18,7,7,49,3,15,10,64,18,18,7,10,1,14,6,42.9,3,2,66.7,29,29,52,55.8,300,1,0,0,5,39.4,,,,,,339,339,5,20,20,2,15,3,13,3,23.1,2,0,0.0,2,2,2,2,3,1,0
35,2018_01_TAM_NOR,TAM,2018,2018-09-09,Sun,1,1,NOR,W 48-40,0,48,48,40,8,88,10.0,10.0,covered,50.0,over,21,21,28,7,75.0,417,4,0,14.3,0.0,156.2,0,0,0.00,14.9,14.89,17.75,17.75,19.9,34,34,112,3.3,1,529,529,62,8.53,59,8.05,0,32:09,3:13,7,7,70,8,77,15,147,26,26,5,17,4,13,8,61.5,0,0,,37,37,45,82.2,432,3,1,7,0,128.9,,,,,,475,475,2,26,26,5,19,2,9,4,44.4,1,1,100.0,5,5,3,3,1,1,0
36,2021_05_LAC_CLE,LAC,2021,2021-10-10,Sun,5,5,CLE,W 47-42,1,47,47,42,5,89,-2.5,-2.5,covered,46.5,over,26,26,43,17,60.5,381,4,0,9.3,0.0,122.0,2,17,4.44,8.9,8.47,10.72,10.24,14.7,23,23,112,4.9,3,493,493,68,7.25,68,7.81,1,23:32,3:21,6,6,49,7,77,13,126,27,27,9,14,4,13,6,46.2,3,3,100.0,23,23,32,71.9,301,2,1,4,0,122.0,35,35,230,6.6,3,531,531,0,25,25,10,12,3,12,4,33.3,3,1,33.3,5,5,4,4,2,2,0
37,2020_16_TAM_DET,TAM,2020,2020-12-26,Sat,15,16,DET,W 47-7,0,47,47,7,40,54,,,,,,31,31,42,11,73.8,477,6,0,14.3,0.0,151.9,2,14,4.55,11.4,10.84,14.21,13.57,15.4,26,26,111,4.3,1,588,588,70,8.40,50,3.72,0,35:53,3:02,8,8,65,11,117,19,182,30,30,5,22,3,10,4,40.0,2,1,50.0,21,21,31,67.7,113,0,4,39,1,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2020_14_BAL_CLE,BAL,2020,2020-12-14,Mon,13,14,CLE,W 47-42,0,47,47,42,5,89,-3.0,-3.0,covered,46.0,over,,,,,,,,,,,,,,,,,,,,32,32,231,7.2,5,385,385,57,6.75,76,6.49,0,28:03,3:27,8,8,69,8,75,16,144,25,25,13,9,3,11,6,54.5,1,1,100.0,29,29,48,60.4,355,2,0,0,1,88.5,28,28,138,4.9,4,493,493,1,33,33,10,18,5,12,5,41.7,2,2,100.0,6,6,5,4,1,0,0
39,2019_17_DAL_WAS,DAL,2019,2019-12-29,Sun,16,17,WAS,W 47-16,1,47,47,16,31,63,,,,,,23,23,33,10,69.7,294,4,0,12.1,0.0,138.0,3,9,8.33,8.9,8.17,11.33,10.39,12.8,36,36,223,6.2,1,517,517,72,7.18,59,4.59,1,34:15,3:14,10,10,81,2,10,12,91,22,22,9,13,0,15,8,53.3,1,1,100.0,18,18,37,48.6,183,1,2,23,1,61.0,20,20,88,4.4,0,271,271,2,,,,,,,,,,,,,,,,,,
40,2018_01_BAL_BUF,BAL,2018,2018-09-09,Sun,1,1,BUF,W 47-3,1,47,47,3,44,50,,,,,,26,26,38,12,68.4,252,3,0,7.9,0.0,113.9,2,8,5.00,6.6,6.30,8.21,7.80,9.7,34,34,117,3.4,3,369,369,74,4.99,61,2.51,1,35:14,3:21,9,9,78,10,100,19,178,26,26,11,13,2,14,6,42.9,0,0,,,,,,,,,,,,22,22,83,3.8,0,,,,,,,,,,,,,,,,,,,,,
41,2017_10_NOR_BUF,NOR,2017,2017-11-12,Sun,9,10,BUF,W 47-10,0,47,47,10,37,57,-2.0,-2.0,covered,48.5,over,18,18,25,7,72.0,184,0,0,0.0,0.0,92.7,0,0,0.00,7.4,7.36,7.36,7.36,10.2,48,48,298,6.2,6,482,482,73,6.60,45,4.40,1,41:23,2:57,,,,,,,,32,32,20,9,3,12,6,50.0,2,2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2020_15_TEN_DET,TEN,2020,2020-12-20,Sun,14,15,DET,W 46-25,1,46,46,25,21,71,,,,,,21,21,27,6,77.8,268,3,0,11.1,0.0,145.8,1,5,3.57,9.9,9.57,12.15,11.71,12.8,38,38,195,5.1,3,463,463,66,7.02,65,6.62,0,28:22,3:00,,,,,,,,28,28,10,17,1,11,9,81.8,0,0,,27,27,38,71.1,307,1,0,0,1,92.8,27,27,123,4.6,2,430,430,3,27,27,8,18,1,12,7,58.3,1,0,0.0,3,3,3,2,1,1,1
43,2020_10_TAM_CAR,TAM,2020,2020-11-15,Sun,10,10,CAR,W 46-23,0,46,46,23,23,69,-6.0,-6.0,covered,49.5,over,28,28,39,11,71.8,334,3,0,7.7,0.0,124.0,1,7,2.50,8.6,8.35,10.10,9.85,11.9,37,37,210,5.7,2,544,544,77,7.06,47,3.98,1,36:05,3:12,,,,,,,,30,30,9,18,3,16,10,62.5,1,1,100.0,20,20,28,71.4,122,2,3,26,1,88.7,,,,,,,,,,,,,,,,,,,,3,3,2,2,1,1,0
44,2019_14_NOR_SFO,NOR,2019,2019-12-08,Sun,13,14,SFO,L 46-48,1,46,46,48,-2,94,-1.0,-1.0,did not cover,45.0,over,29,29,41,12,70.7,349,5,0,12.2,0.0,136.1,0,0,0.00,8.5,8.51,10.95,10.95,12.0,27,27,116,4.3,1,465,465,68,6.84,63,8.19,1,31:23,3:23,5,5,50,10,67,15,117,28,28,9,17,2,11,5,45.5,3,2,66.7,27,27,36,75.0,354,5,3,30,1,133.6,24,24,162,6.8,1,516,516,1,25,25,7,15,3,12,6,50.0,1,1,100.0,6,6,6,6,2,2,0
45,2017_04_SEA_IND,SEA,2017,2017-10-01,Sun,4,4,IND,W 46-18,1,46,46,18,28,64,,,,,,21,21,26,5,80.8,283,2,2,7.7,7.7,107.5,3,12,10.34,10.9,9.76,8.96,8.03,13.5,33,33,194,5.9,2,477,477,62,7.69,57,4.16,2,32:12,3:14,6,6,45,5,31,11,76,22,22,9,11,2,15,10,66.7,1,1,100.0,,,,,,,,,,,25,25,98,3.9,1,,,,16,16,6,8,2,14,6,42.9,0,0,,2,2,1,1,1,1,1
46,2017_01_LAR_IND,LAR,2017,2017-09-10,Sun,1,1,IND,W 46-9,1,46,46,9,37,55,-3.5,-3.5,covered,41.5,over,22,22,30,8,73.3,310,1,0,3.3,0.0,118.5,1,8,3.23,10.3,10.00,11.00,10.65,14.1,33,33,63,1.9,2,373,373,64,5.83,49,4.59,1,34:25,2:59,7,7,50,4,20,11,70,19,19,5,13,1,14,5,35.7,0,0,,,,,,,,,,,,24,24,75,3.1,1,,,,,,,,,,,,,,,,,,,,,
47,2022_04_DET_SEA,DET,2022,2022-10-02,Sun,4,4,SEA,L 45-48,1,45,45,48,-3,93,-3.5,-3.5,did not cover,48.0,over,27,27,40,13,67.5,375,4,1,10.0,2.5,121.2,1,9,2.44,9.4,9.15,10.25,10.00,13.9,25,25,145,5.8,2,520,520,66,7.88,63,8.81,2,26:54,3:29,8,8,59,11,76,19,135,27,27,6,19,2,10,4,40.0,3,3,100.0,23,23,30,76.7,320,2,0,0,0,132.6,33,33,235,7.1,3,555,555,1,27,27,12,14,1,12,9,75.0,0,0,,6,6,6,6,3,2,0
48,2021_14_GNB_CHI,GNB,2021,2021-12-12,Sun,13,14,CHI,W 45-30,1,45,45,30,15,75,,,,,,29,29,37,8,78.4,320,4,0,10.8,0.0,141.1,3,21,7.50,8.6,8.00,10.81,10.00,11.0,24,24,119,5.0,1,439,439,64,6.86,58,5.98,0,35:00,3:16,,,,,,,,27,27,7,19,1,10,4,40.0,1,1,100.0,18,18,33,54.5,210,2,2,14,2,69.0,23,23,137,6.0,0,347,347,3,16,16,7,7,2,13,5,38.5,1,0,0.0,3,3,3,3,3,3,0
49,2021_10_NWE_CLE,NWE,2021,2021-11-14,Sun,10,10,CLE,W 45-7,1,45,45,7,38,52,-2.5,-2.5,covered,45.0,over,22,22,26,4,84.6,268,4,0,15.4,0.0,151.6,2,15,7.14,10.3,9.57,13.38,12.43,12.2,34,34,184,5.4,2,452,452,62,7.29,58,3.74,0,34:02,2:56,6,6,46,6,42,12,88,30,30,10,17,3,9,7,77.8,0,0,,19,19,33,57.6,118,1,5,36,1,62.4,20,20,99,5.0,0,,,,17,17,4,12,1,11,1,9.1,4,2,50.0,1,1,1,1,0,0,0
50,2021_10_BUF_NYJ,BUF,2021,2021-11-14,Sun,9,10,NYJ,W 45-17,0,45,45,17,28,62,,,,,,21,21,28,7,75.0,350,2,1,7.1,3.6,125.6,2,16,6.67,12.5,11.67,12.32,11.50,16.7,24,24,139,5.8,4,489,489,54,9.06,70,5.23,2,27:27,3:20,7,7,50,9,69,16,119,26,26,10,15,1,7,4,57.1,0,0,,27,27,47,57.4,296,1,1,2,4,47.8,22,22,70,3.2,1,366,366,5,22,22,4,14,4,13,3,23.1,2,1,50.0,2,2,2,2,1,1,0
51,2021_09_IND_NYJ,IND,2021,2021-11-04,Thu,9,9,NYJ,W 45-30,1,45,45,30,15,75,,,,,,22,22,30,8,73.3,272,3,0,10.0,0.0,134.3,1,0,3.23,9.1,8.77,11.07,10.71,12.4,30,30,260,8.7,3,532,532,61,8.72,75,6.48,0,30:27,3:12,,,,,,,,28,28,9,17,2,10,5,50.0,2,1,50.0,34,34,52,65.4,398,4,2,14,1,106.1,21,21,88,4.2,0,486,486,2,30,30,3,25,2,14,8,57.1,1,1,100.0,4,4,3,3,1,1,0
52,2021_05_TAM_MIA,TAM,2021,2021-10-10,Sun,5,5,MIA,W 45-17,1,45,45,17,28,62,,,,,,33,33,44,11,75.0,437,5,0,11.4,0.0,145.3,2,15,4.35,9.9,9.50,12.20,11.67,13.2,25,25,121,4.8,1,558,558,71,7.86,51,5.90,0,37:07,2:58,6,6,47,5,37,11,84,33,33,5,26,2,11,8,72.7,0,0,,27,27,39,69.2,262,2,3,13,1,94.2,,,,,,301,301,2,17,17,2,13,2,7,2,28.6,0,0,,2,2,2,2,1,1,0
53,2020_13_NWE_LAC,NWE,2020,2020-12-06,Sun,12,13,LAC,W 45-0,0,45,45,0,45,45,2.0,2.0,covered,46.5,under,,,,,,,,,,,,,,,,,,,,43,43,165,3.8,2,291,291,66,4.41,71,3.63,0,33:41,2:59,,,,,,,,22,22,12,7,3,14,6,42.9,1,1,100.0,26,26,53,49.1,188,0,3,21,2,42.0,,,,,,,,,17,17,4,12,1,18,7,38.9,5,1,20.0,,,,,,,
54,2020_12_TEN_IND,TEN,2020,2020-11-29,Sun,11,12,IND,W 45-26,0,45,45,26,19,71,3.0,3.0,covered,51.5,over,,,,,,,,,,,,,,,,,,,,45,45,229,5.1,4,449,449,68,6.60,67,5.01,0,35:33,3:24,9,9,63,6,50,15,113,28,28,16,9,3,12,5,41.7,1,1,100.0,24,24,44,54.5,280,2,2,15,1,79.7,21,21,56,2.7,2,336,336,1,27,27,6,17,4,13,5,38.5,2,1,50.0,4,4,2,2,0,0,0
55,2020_07_TAM_LVR,TAM,2020,2020-10-25,Sun,7,7,LVR,W 45-20,0,45,45,20,25,65,-3.5,-3.5,covered,51.5,over,33,33,45,12,73.3,369,4,0,8.9,0.0,127.0,0,0,0.00,8.2,8.20,9.98,9.98,11.2,25,25,85,3.4,2,454,454,70,6.49,63,5.51,0,28:56,3:09,4,4,20,4,35,8,55,29,29,5,22,2,12,7,58.3,1,1,100.0,24,24,36,66.7,271,2,3,13,1,95.9,24,24,76,3.2,0,347,347,1,19,19,5,12,2,13,5,38.5,2,1,50.0,2,2,2,2,2,2,0
56,2019_14_LAC_JAX,LAC,2019,2019-12-08,Sun,13,14,JAX,W 45-10,0,45,45,10,35,55,-3.5,-3.5,covered,42.0,over,19,19,27,8,70.4,330,4,0,14.8,0.0,152.4,1,10,3.57,12.2,11.79,15.19,14.64,17.4,30,30,195,6.5,2,525,525,58,9.05,63,4.00,0,29:23,2:57,6,6,65,10,101,16,166,27,27,13,11,3,8,6,75.0,0,0,,25,25,38,65.8,164,1,2,7,0,83.7,23,23,88,3.8,0,,,,,,,,,,,,,,,,,,,,,
57,2019_12_BAL_LAR,BAL,2019,2019-11-25,Mon,11,12,LAR,W 45-6,0,45,45,6,39,51,-3.5,-3.5,covered,47.0,over,,,,,,,,,,,,,,,,,,,,48,48,285,5.9,1,480,480,74,6.49,48,4.60,0,39:56,2:54,8,8,66,8,56,16,122,31,31,17,13,1,15,9,60.0,3,3,100.0,26,26,37,70.3,199,0,2,13,2,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2018_12_LAC_ARI,LAC,2018,2018-11-25,Sun,11,12,ARI,W 45-10,1,45,45,10,35,55,,,,,,28,28,32,4,87.5,236,3,0,9.4,0.0,131.6,4,23,11.11,7.4,6.56,9.25,8.22,8.4,30,30,178,5.9,3,414,414,66,6.27,45,3.31,1,35:18,2:45,4,4,30,3,35,7,65,30,30,11,17,2,7,3,42.9,1,1,100.0,,,,,,,,,,,24,24,62,2.6,0,,,,,,,,,,,,,,,,,,,,,
59,2018_09_NOR_LAR,NOR,2018,2018-11-04,Sun,8,9,LAR,W 45-35,1,45,45,35,10,80,1.5,1.5,covered,57.0,over,25,25,36,11,69.4,346,4,0,11.1,0.0,137.0,0,0,0.00,9.6,9.61,11.83,11.83,13.8,34,34,141,4.1,2,487,487,70,6.96,59,8.19,1,33:41,3:11,,,,,,,,31,31,10,19,2,12,7,58.3,2,2,100.0,28,28,40,70.0,391,3,0,0,1,115.7,,,,,,483,483,1,23,23,5,17,1,8,3,37.5,2,0,0.0,4,4,3,3,3,2,0
60,2018_07_KAN_CIN,KAN,2018,2018-10-21,Sun,7,7,CIN,W 45-10,1,45,45,10,35,55,,,,,,28,28,39,11,71.8,353,4,1,10.3,2.6,123.7,2,5,4.88,9.1,8.61,9.95,9.46,12.6,29,29,198,6.8,1,551,551,70,7.87,54,4.43,1,33:43,3:04,8,8,49,8,58,16,107,33,33,12,19,2,12,9,75.0,1,0,0.0,19,19,33,57.6,174,1,2,13,1,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2018_07_DEN_ARI,DEN,2018,2018-10-18,Thu,7,7,ARI,W 45-10,0,45,45,10,35,55,-1.0,-1.0,covered,42.5,over,,,,,,,,,,,,,,,,,,,,31,31,131,4.2,2,309,309,55,5.62,66,3.38,1,30:49,3:04,5,5,50,7,45,12,95,,,,,,,,,,,,21,21,39,53.8,154,1,6,40,3,39.9,21,21,69,3.3,0,,,,,,,,,,,,,,,,,,,,,
62,2018_04_OAK_CLE,OAK,2018,2018-09-30,Sun,4,4,CLE,W 45-42 (OT),1,45,45,42,3,87,-2.5,-2.5,covered,44.5,over,35,35,58,23,60.3,426,4,2,6.9,3.4,92.4,3,11,4.92,7.3,6.98,7.17,6.82,12.2,29,29,139,4.8,0,565,565,90,6.28,74,6.58,2,36:51,4:04,6,6,65,8,55,14,120,27,27,6,20,1,16,5,31.3,1,0,0.0,21,21,41,51.2,279,2,2,16,2,69.1,31,31,208,6.7,3,487,487,4,21,21,6,13,2,15,5,33.3,1,1,100.0,5,5,2,2,2,2,0
63,2017_15_JAX_HOU,JAX,2017,2017-12-17,Sun,14,15,HOU,W 45-7,1,45,45,7,38,52,,,,,,21,21,29,8,72.4,326,3,0,10.3,0.0,143.7,1,0,3.33,11.2,10.87,13.31,12.87,15.5,38,38,138,3.6,3,464,464,68,6.82,56,3.32,0,33:18,3:16,8,8,54,14,127,22,181,25,25,8,14,3,10,3,30.0,0,0,,,,,,,,,,,,21,21,87,4.1,0,,,,,,,,,,,,,,,,,,,,,
64,2017_10_CAR_MIA,CAR,2017,2017-11-13,Mon,10,10,MIA,W 45-21,1,45,45,21,24,66,,,,,,21,21,35,14,60.0,254,4,0,11.4,0.0,120.4,0,0,0.00,7.3,7.26,9.54,9.54,12.1,36,36,294,8.2,2,548,548,71,7.72,54,5.80,0,35:39,3:05,6,6,37,7,57,13,94,30,30,12,16,2,14,11,78.6,0,0,,22,22,37,59.5,213,2,0,0,1,82.4,,,,,,313,313,1,17,17,3,12,2,12,7,58.3,1,0,0.0,3,3,3,3,0,0,0
65,2017_02_OAK_NYJ,OAK,2017,2017-09-17,Sun,2,2,NYJ,W 45-20,1,45,45,20,25,65,,,,,,23,23,28,5,82.1,230,3,0,10.7,0.0,136.6,0,0,0.00,8.2,8.21,10.36,10.36,10.0,27,27,180,6.7,3,410,410,55,7.45,53,5.11,0,31:02,3:00,9,9,79,5,47,14,126,21,21,6,13,2,12,8,66.7,0,0,,,,,,,,,,,,25,25,126,5.0,0,271,271,2,17,17,6,9,2,12,7,58.3,0,0,,2,2,2,2,2,2,0
66,2022_07_KAN_SFO,KAN,2022,2022-10-23,Sun,7,7,SFO,W 44-23,0,44,44,23,21,67,-1.0,-1.0,covered,49.0,over,25,25,36,11,69.4,417,3,1,8.3,2.8,125.1,1,6,2.70,11.6,11.27,12.00,11.68,16.7,21,21,112,5.3,3,529,529,58,9.12,72,6.17,2,26:15,3:05,8,8,84,10,80,18,164,24,24,4,19,1,9,6,66.7,0,0,,29,29,46,63.0,343,2,5,26,2,82.1,21,21,101,4.8,0,444,444,3,25,25,6,18,1,14,8,57.1,0,0,,2,2,2,2,3,3,0
67,2022_01_KAN_ARI,KAN,2022,2022-09-11,Sun,1,1,ARI,W 44-21,0,44,44,21,23,65,-6.5,-6.5,covered,54.0,over,30,30,39,9,76.9,360,5,0,12.8,0.0,144.2,0,0,0.00,9.2,9.23,11.79,11.79,12.0,27,27,128,4.7,1,488,488,66,7.39,63,4.48,1,34:42,3:00,,,,,,,,33,33,7,22,4,8,5,62.5,1,1,100.0,24,24,38,63.2,179,2,3,26,0,91.9,22,22,103,4.7,1,282,282,0,18,18,6,12,0,12,3,25.0,4,3,75.0,3,3,1,1,0,0,0
68,2021_08_PHI_DET,PHI,2021,2021-10-31,Sun,8,8,DET,W 44-6,0,44,44,6,38,50,-3.5,-3.5,covered,48.0,over,,,,,,,,,,,,,,,,,,,,46,46,236,5.1,4,350,350,62,5.65,58,3.93,0,35:00,2:48,,,,,,,,27,27,19,6,2,10,5,50.0,0,0,,25,25,34,73.5,171,0,6,51,0,84.3,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0
69,2021_05_DAL_NYG,DAL,2021,2021-10-10,Sun,5,5,NYG,W 44-20,1,44,44,20,24,64,,,,,,23,23,33,10,69.7,314,3,1,9.1,3.0,118.7,2,10,5.71,9.5,8.97,9.97,9.40,13.7,39,39,201,5.2,1,515,515,74,6.96,64,5.73,2,32:12,3:14,8,8,58,5,48,13,106,26,26,10,13,3,14,8,57.1,2,1,50.0,21,21,39,53.8,294,1,0,0,2,65.5,25,25,73,2.9,1,367,367,2,20,20,3,15,2,13,4,30.8,3,2,66.7,2,2,2,2,3,2,0
70,2020_17_TAM_ATL,TAM,2020,2021-01-03,Sun,16,17,ATL,W 44-27,1,44,44,27,17,71,,,,,,26,26,41,15,63.4,391,4,1,9.8,2.4,117.8,1,8,2.38,9.5,9.31,10.39,10.14,15.0,22,22,94,4.3,1,485,485,64,7.58,71,5.42,1,26:48,3:05,,,,,,,,28,28,5,20,3,11,6,54.5,0,0,,29,29,44,65.9,258,2,1,7,0,96.6,26,26,127,4.9,1,385,385,2,25,25,6,17,2,14,7,50.0,3,2,66.7,3,3,3,3,2,2,0
71,2020_14_IND_LVR,IND,2020,2020-12-13,Sun,13,14,LVR,W 44-27,0,44,44,27,17,71,-2.5,-2.5,covered,52.0,over,19,19,28,9,67.9,244,2,0,7.1,0.0,118.7,0,0,0.00,8.7,8.71,10.14,10.14,12.8,31,31,212,6.8,2,456,456,59,7.73,68,6.24,0,28:35,2:59,6,6,50,6,33,12,83,25,25,10,10,5,11,8,72.7,0,0,,32,32,46,69.6,345,2,0,0,2,87.7,22,22,79,3.6,1,424,424,3,26,26,7,17,2,12,8,66.7,0,0,,3,3,3,3,2,2,0
72,2020_09_BUF_SEA,BUF,2020,2020-11-08,Sun,9,9,SEA,W 44-34,1,44,44,34,10,78,3.0,3.0,covered,55.5,over,31,31,38,7,81.6,386,3,0,7.9,0.0,138.5,7,29,15.56,10.2,8.58,11.74,9.91,12.5,,,,,,420,420,64,6.56,63,6.65,0,32:01,3:15,6,6,70,4,13,10,83,27,27,5,19,3,12,5,41.7,0,0,,28,28,41,68.3,362,2,5,28,2,91.7,,,,,,419,419,4,22,22,5,15,2,12,3,25.0,3,2,66.7,4,4,4,4,2,2,0
73,2019_15_DAL_LAR,DAL,2019,2019-12-15,Sun,14,15,LAR,W 44-21,1,44,44,21,23,65,1.0,1.0,covered,48.5,over,,,,,,,,,,,,,,,,,,,,45,45,263,5.8,3,475,475,68,6.99,68,4.25,0,36:06,3:14,4,4,16,5,29,9,45,25,25,16,8,1,13,7,53.8,1,1,100.0,34,34,52,65.4,267,2,2,22,1,82.8,,,,,,289,289,1,23,23,3,17,3,12,4,33.3,2,1,50.0,3,3,1,1,0,0,0
74,2018_16_GNB_NYJ,GNB,2018,2018-12-23,Sun,15,16,NYJ,W 44-38 (OT),0,44,44,38,6,82,-3.0,-3.0,covered,47.5,over,37,37,55,18,67.3,413,2,0,3.6,0.0,103.7,4,29,6.78,7.5,7.00,8.24,7.68,11.2,20,20,127,6.4,3,540,540,79,6.84,57,6.49,1,34:19,3:47,10,10,86,16,172,26,258,35,35,9,19,7,12,5,41.7,2,2,100.0,24,24,35,68.6,323,3,2,18,0,126.2,20,20,47,2.4,1,370,370,0,23,23,4,18,1,11,3,27.3,2,2,100.0,5,5,5,5,2,1,0
75,2017_16_SFO_JAX,SFO,2017,2017-12-24,Sun,15,16,JAX,W 44-33,1,44,44,33,11,77,4.0,4.0,covered,43.0,over,21,21,30,9,70.0,238,2,1,6.7,3.3,102.4,1,4,3.23,7.9,7.68,7.77,7.52,11.3,35,35,131,3.7,3,369,369,66,5.59,79,5.97,1,29:11,3:27,8,8,68,12,99,20,167,26,26,7,15,4,15,10,66.7,0,0,,32,32,50,64.0,380,2,1,2,3,75.4,28,28,92,3.3,2,472,472,3,32,32,7,20,5,13,5,38.5,2,2,100.0,4,4,3,2,1,1,0
76,2017_13_BAL_DET,BAL,2017,2017-12-03,Sun,12,13,DET,W 44-20,1,44,44,20,24,64,-2.5,-2.5,covered,43.0,over,23,23,36,13,63.9,269,2,0,5.6,0.0,105.0,0,0,0.00,7.5,7.47,8.58,8.58,11.7,27,27,101,3.7,2,370,370,63,5.87,61,6.10,0,29:51,3:05,,,,,,,,24,24,8,13,3,12,5,41.7,0,0,,27,27,34,79.4,294,1,3,22,2,88.0,24,24,78,3.3,2,372,372,3,18,18,3,14,1,13,4,30.8,0,0,,3,3,3,2,1,0,0
77,2017_03_JAX_BAL,JAX,2017,2017-09-24,Sun,3,3,BAL,W 44-7,1,44,44,7,37,51,3.0,3.0,covered,38.0,over,20,20,33,13,60.6,244,4,0,12.1,0.0,123.0,0,0,0.00,7.4,7.39,9.82,9.82,12.2,35,35,166,4.7,1,410,410,68,6.03,54,3.44,0,34:03,2:49,9,9,70,10,88,19,158,24,24,7,13,4,12,3,25.0,2,2,100.0,,,,,,,,,,,25,25,134,5.4,0,,,,,,,,,,,,,,,,,,,,,
78,2021_10_DAL_ATL,DAL,2021,2021-11-14,Sun,9,10,ATL,W 43-3,1,43,43,3,40,46,,,,,,28,28,35,7,80.0,317,2,0,5.7,0.0,123.5,0,0,0.00,9.1,9.06,10.20,10.20,11.3,37,37,114,3.1,3,431,431,72,5.99,53,4.04,1,37:41,2:56,8,8,80,6,41,14,121,22,22,8,14,0,14,6,42.9,3,3,100.0,,,,,,,,,,,24,24,103,4.3,0,,,,,,,,,,,,,,,,,,,,,
