Team,Date,Spread,Day,G#,Week,,Opp,Result,Spread,vs. Line,Over/Under,OU Result,Season,game_id
OAK,2017-12-25,10.0,Mon,15,16,@,PHI,L 10-19,10.0,covered,46.0,under,2017,2017_16_OAK_PHI
TAM,2017-12-24,10.0,Sun,15,16,@,CAR,L 19-22,10.0,covered,46.5,under,2017,2017_16_TAM_CAR
IND,2017-12-03,10.0,Sun,12,13,@,JAX,L 10-30,10.0,did not cover,41.0,under,2017,2017_13_IND_JAX
NYG,2017-12-03,10.0,Sun,12,13,@,OAK,L 17-24,10.0,covered,43.0,under,2017,2017_13_NYG_OAK
NYG,2017-11-19,10.0,Sun,10,11,,KAN,W 12-9 (OT),10.0,covered,44.5,under,2017,2017_11_NYG_KAN
CLE,2017-09-10,10.0,Sun,1,1,,PIT,L 18-21,10.0,covered,47.0,under,2017,2017_01_CLE_PIT
LVR,2023-01-01,9.5,Sun,16,17,,SFO,L 34-37 (OT),9.5,covered,42.5,over,2022,2022_17_LVR_SFO
DEN,2022-12-04,9.5,Sun,12,13,@,BAL,L 9-10,9.5,covered,39.5,under,2022,2022_13_DEN_BAL
DET,2022-11-24,9.5,Thu,11,12,,BUF,L 25-28,9.5,covered,54.5,under,2022,2022_12_DET_BUF
PIT,2022-10-16,9.5,Sun,6,6,,TAM,W 20-18,9.5,covered,46.0,under,2022,2022_06_PIT_TAM
NWE,2022-10-02,9.5,Sun,4,4,@,GNB,L 24-27 (OT),9.5,covered,40.0,over,2022,2022_04_NWE_GNB
CAR,2021-12-26,9.5,Sun,15,16,,TAM,L 6-32,9.5,did not cover,43.0,under,2021,2021_16_CAR_TAM
BAL,2021-12-19,9.5,Sun,14,15,,GNB,L 30-31,9.5,covered,45.0,over,2021,2021_15_BAL_GNB
DEN,2021-12-05,9.5,Sun,12,13,@,KAN,L 9-22,9.5,did not cover,47.0,under,2021,2021_13_DEN_KAN
WAS,2021-11-14,9.5,Sun,9,10,,TAM,W 29-19,9.5,covered,51.0,under,2021,2021_10_WAS_TAM
JAX,2020-12-27,9.5,Sun,15,16,,CHI,L 17-41,9.5,did not cover,47.0,over,2020,2020_16_JAX_CHI
DET,2020-12-26,9.5,Sat,15,16,,TAM,L 7-47,9.5,did not cover,54.0,push,2020,2020_16_DET_TAM
DET,2020-12-20,9.5,Sun,14,15,@,TEN,L 25-46,9.5,did not cover,54.5,over,2020,2020_15_DET_TEN
DET,2020-12-13,9.5,Sun,13,14,,GNB,L 24-31,9.5,covered,55.5,under,2020,2020_14_DET_GNB
SFO,2020-11-15,9.5,Sun,10,10,@,NOR,L 13-27,9.5,did not cover,50.0,under,2020,2020_10_SFO_NOR
NYJ,2020-10-25,9.5,Sun,7,7,,BUF,L 10-18,9.5,covered,47.0,under,2020,2020_07_NYJ_BUF
HOU,2020-09-10,9.5,Thu,1,1,@,KAN,L 20-34,9.5,did not cover,53.5,over,2020,2020_01_HOU_KAN
CLE,2019-12-22,9.5,Sun,15,16,,BAL,L 15-31,9.5,did not cover,48.5,under,2019,2019_16_CLE_BAL
DET,2019-12-22,9.5,Sun,15,16,@,DEN,L 17-27,9.5,did not cover,40.0,over,2019,2019_16_DET_DEN
NYG,2019-12-09,9.5,Mon,13,14,@,PHI,L 17-23 (OT),9.5,covered,45.5,under,2019,2019_14_NYG_PHI
CLE,2019-10-27,9.5,Sun,7,8,@,NWE,L 13-27,9.5,did not cover,43.0,under,2019,2019_08_CLE_NWE
NYJ,2019-10-21,9.5,Mon,6,7,,NWE,L 0-33,9.5,did not cover,43.0,under,2019,2019_07_NYJ_NWE
CIN,2019-09-08,9.5,Sun,1,1,@,SEA,L 20-21,9.5,covered,44.0,under,2019,2019_01_CIN_SEA
MIA,2018-12-09,9.5,Sun,13,14,,NWE,W 34-33,9.5,covered,49.5,over,2018,2018_14_MIA_NWE
WAS,2017-11-19,9.5,Sun,10,11,@,NOR,L 31-34 (OT),9.5,covered,52.5,over,2017,2017_11_WAS_NOR
BAL,2023-01-08,9.0,Sun,17,18,@,CIN,L 16-27,9.0,did not cover,39.5,over,2022,2022_18_BAL_CIN
LVR,2023-01-07,9.0,Sat,17,18,,KAN,L 13-31,9.0,did not cover,52.5,under,2022,2022_18_LVR_KAN
NOR,2022-11-27,9.0,Sun,12,12,@,SFO,L 0-13,9.0,did not cover,43.0,under,2022,2022_12_NOR_SFO
JAX,2022-11-13,9.0,Sun,10,10,@,KAN,L 17-27,9.0,did not cover,51.0,under,2022,2022_10_JAX_KAN
SEA,2022-09-18,9.0,Sun,2,2,@,SFO,L 7-27,9.0,did not cover,40.5,under,2022,2022_02_SEA_SFO
CAR,2022-01-09,9.0,Sun,17,18,@,TAM,L 17-41,9.0,did not cover,41.5,over,2021,2021_18_CAR_TAM
NYG,2021-12-12,9.0,Sun,13,14,@,LAC,L 21-37,9.0,did not cover,43.0,over,2021,2021_14_NYG_LAC
HOU,2021-12-12,9.0,Sun,13,14,,SEA,L 13-33,9.0,did not cover,40.5,over,2021,2021_14_HOU_SEA
NYG,2021-10-17,9.0,Sun,6,6,,LAR,L 11-38,9.0,did not cover,48.5,over,2021,2021_06_NYG_LAR
HOU,2021-09-23,9.0,Thu,3,3,,CAR,L 9-24,9.0,did not cover,43.5,under,2021,2021_03_HOU_CAR
DET,2021-09-12,9.0,Sun,1,1,,SFO,L 33-41,9.0,covered,45.5,over,2021,2021_01_DET_SFO
NYJ,2020-11-09,9.0,Mon,9,9,,NWE,L 27-30,9.0,covered,42.0,over,2020,2020_09_NYJ_NWE
TAM,2019-09-29,9.0,Sun,4,4,@,LAR,W 55-40,9.0,covered,48.5,over,2019,2019_04_TAM_LAR
MIA,2018-11-25,9.0,Sun,11,12,@,IND,L 24-27,9.0,covered,52.5,under,2018,2018_12_MIA_IND
SFO,2018-10-15,9.0,Mon,6,6,@,GNB,L 30-33,9.0,covered,46.5,over,2018,2018_06_SFO_GNB
NYJ,2017-10-15,9.0,Sun,6,6,,NWE,L 17-24,9.0,covered,48.5,under,2017,2017_06_NYJ_NWE
CAR,2017-10-01,9.0,Sun,4,4,@,NWE,W 33-30,9.0,covered,48.0,over,2017,2017_04_CAR_NWE
CHI,2022-12-18,8.5,Sun,14,15,,PHI,L 20-25,8.5,covered,48.5,under,2022,2022_15_CHI_PHI
DEN,2022-12-11,8.5,Sun,13,14,,KAN,L 28-34,8.5,covered,44.0,over,2022,2022_14_DEN_KAN
CHI,2022-10-24,8.5,Mon,7,7,@,NWE,W 33-14,8.5,covered,40.5,over,2022,2022_07_CHI_NWE
ATL,2021-12-19,8.5,Sun,14,15,@,SFO,L 13-31,8.5,did not cover,48.0,under,2021,2021_15_ATL_SFO
JAX,2021-12-12,8.5,Sun,13,14,@,TEN,L 0-20,8.5,did not cover,43.5,under,2021,2021_14_JAX_TEN
DAL,2021-09-09,8.5,Thu,1,1,@,TAM,L 29-31,8.5,covered,52.0,over,2021,2021_01_DAL_TAM
MIA,2020-10-11,8.5,Sun,5,5,@,SFO,W 43-17,8.5,covered,50.5,over,2020,2020_05_MIA_SFO
PHI,2020-10-04,8.5,Sun,4,4,@,SFO,W 25-20,8.5,covered,45.5,under,2020,2020_04_PHI_SFO
LAC,2020-09-20,8.5,Sun,2,2,,KAN,L 20-23 (OT),8.5,covered,47.0,under,2020,2020_02_LAC_KAN
OAK,2019-09-22,8.5,Sun,3,3,@,MIN,L 14-34,8.5,did not cover,43.0,over,2019,2019_03_OAK_MIN
TAM,2018-12-16,8.5,Sun,14,15,@,BAL,L 12-20,8.5,covered,45.0,under,2018,2018_15_TAM_BAL
CLE,2018-10-28,8.5,Sun,8,8,@,PIT,L 18-33,8.5,did not cover,47.5,over,2018,2018_08_CLE_PIT
NYJ,2018-10-28,8.5,Sun,8,8,@,CHI,L 10-24,8.5,did not cover,42.5,under,2018,2018_08_NYJ_CHI
DEN,2018-10-28,8.5,Sun,8,8,@,KAN,L 23-30,8.5,covered,53.0,push,2018,2018_08_DEN_KAN
BUF,2018-09-30,8.5,Sun,4,4,@,GNB,L 0-22,8.5,did not cover,43.5,under,2018,2018_04_BUF_GNB
GNB,2017-12-23,8.5,Sat,15,16,,MIN,L 0-16,8.5,did not cover,41.0,under,2017,2017_16_GNB_MIN
BUF,2017-11-26,8.5,Sun,11,12,@,KAN,W 16-10,8.5,covered,47.0,under,2017,2017_12_BUF_KAN
MIN,2017-09-17,8.5,Sun,2,2,@,PIT,L 9-26,8.5,did not cover,43.0,under,2017,2017_02_MIN_PIT
CHI,2022-12-24,8.0,Sat,15,16,,BUF,L 13-35,8.0,did not cover,40.0,over,2022,2022_16_CHI_BUF
HOU,2022-12-04,8.0,Sun,12,13,,CLE,L 14-27,8.0,did not cover,46.5,under,2022,2022_13_HOU_CLE
ARI,2022-11-21,8.0,Mon,11,11,,SFO,L 10-38,8.0,did not cover,43.0,over,2022,2022_11_ARI_SFO
NYG,2022-10-09,8.0,Sun,5,5,@,GNB,W 27-22,8.0,covered,41.5,over,2022,2022_05_NYG_GNB
LVR,2022-01-02,8.0,Sun,16,17,@,IND,W 23-20,8.0,covered,45.0,under,2021,2021_17_LVR_IND
ATL,2021-11-14,8.0,Sun,9,10,@,DAL,L 3-43,8.0,did not cover,55.0,under,2021,2021_10_ATL_DAL
WAS,2021-10-24,8.0,Sun,7,7,@,GNB,L 10-24,8.0,did not cover,48.0,under,2021,2021_07_WAS_GNB
HOU,2021-10-10,8.0,Sun,5,5,,NWE,L 22-25,8.0,covered,39.0,over,2021,2021_05_HOU_NWE
CHI,2021-09-12,8.0,Sun,1,1,@,LAR,L 14-34,8.0,did not cover,46.5,over,2021,2021_01_CHI_LAR
CAR,2020-12-19,8.0,Sat,14,15,@,GNB,L 16-24,8.0,push,51.5,under,2020,2020_15_CAR_GNB
DAL,2020-12-08,8.0,Tue,12,13,@,BAL,L 17-34,8.0,did not cover,45.5,over,2020,2020_13_DAL_BAL
PHI,2020-12-06,8.0,Sun,12,13,@,GNB,L 16-30,8.0,did not cover,50.0,under,2020,2020_13_PHI_GNB
JAX,2020-10-25,8.0,Sun,7,7,@,LAC,L 29-39,8.0,did not cover,48.0,over,2020,2020_07_JAX_LAC
ARI,2019-12-22,8.0,Sun,15,16,@,SEA,W 27-13,8.0,covered,51.0,under,2019,2019_16_ARI_SEA
IND,2019-12-16,8.0,Mon,14,15,@,NOR,L 7-34,8.0,did not cover,48.5,under,2019,2019_15_IND_NOR
DEN,2019-12-08,8.0,Sun,13,14,@,HOU,W 38-24,8.0,covered,42.5,over,2019,2019_14_DEN_HOU
CAR,2018-12-30,8.0,Sun,16,17,@,NOR,W 33-14,8.0,covered,42.0,over,2018,2018_17_CAR_NOR
SFO,2018-10-21,8.0,Sun,7,7,,LAR,L 10-39,8.0,did not cover,52.0,under,2018,2018_07_SFO_LAR
ARI,2017-12-31,8.0,Sun,16,17,@,SEA,W 26-24,8.0,covered,38.0,over,2017,2017_17_ARI_SEA
CIN,2017-12-31,8.0,Sun,16,17,@,BAL,W 31-27,8.0,covered,40.0,over,2017,2017_17_CIN_BAL
HOU,2017-12-25,8.0,Mon,15,16,,PIT,L 6-34,8.0,did not cover,45.5,under,2017,2017_16_HOU_PIT
MIA,2017-11-13,8.0,Mon,9,10,@,CAR,L 21-45,8.0,did not cover,38.5,over,2017,2017_10_MIA_CAR
WAS,2017-11-05,8.0,Sun,8,9,@,SEA,W 17-14,8.0,covered,44.5,under,2017,2017_09_WAS_SEA
BUF,2017-10-01,8.0,Sun,4,4,@,ATL,W 23-17,8.0,covered,48.0,under,2017,2017_04_BUF_ATL
KAN,2017-09-07,8.0,Thu,1,1,@,NWE,W 42-27,8.0,covered,47.5,over,2017,2017_01_KAN_NWE
NWE,2023-01-08,7.5,Sun,17,18,@,BUF,L 23-35,7.5,did not cover,43.5,over,2022,2022_18_NWE_BUF
ARI,2022-12-25,7.5,Sun,15,16,,TAM,L 16-19 (OT),7.5,covered,40.5,under,2022,2022_16_ARI_TAM
CLE,2022-11-20,7.5,Sun,10,11,@,BUF,L 23-31,7.5,did not cover,50.0,over,2022,2022_11_CLE_BUF
LAC,2022-11-13,7.5,Sun,9,10,@,SFO,L 16-22,7.5,covered,45.0,under,2022,2022_10_LAC_SFO
PIT,2022-10-23,7.5,Sun,7,7,@,MIA,L 10-16,7.5,covered,44.5,under,2022,2022_07_PIT_MIA
NYJ,2022-10-16,7.5,Sun,6,6,@,GNB,W 27-10,7.5,covered,45.0,under,2022,2022_06_NYJ_GNB
CHI,2022-10-09,7.5,Sun,5,5,@,MIN,L 22-29,7.5,covered,44.0,over,2022,2022_05_CHI_MIN
DEN,2022-01-02,7.5,Sun,16,17,@,LAC,L 13-34,7.5,did not cover,45.0,over,2021,2021_17_DEN_LAC
CLE,2021-12-25,7.5,Sat,15,16,@,GNB,L 22-24,7.5,covered,46.5,under,2021,2021_16_CLE_GNB
CHI,2021-12-05,7.5,Sun,12,13,,ARI,L 22-33,7.5,did not cover,42.0,over,2021,2021_13_CHI_ARI
LVR,2021-11-25,7.5,Thu,11,12,@,DAL,W 36-33 (OT),7.5,covered,51.5,over,2021,2021_12_LVR_DAL
MIA,2021-11-11,7.5,Thu,10,10,,BAL,W 22-10,7.5,covered,46.5,under,2021,2021_10_MIA_BAL
GNB,2021-11-07,7.5,Sun,9,9,@,KAN,L 7-13,7.5,covered,48.0,under,2021,2021_09_GNB_KAN
TEN,2021-11-07,7.5,Sun,9,9,@,LAR,W 28-16,7.5,covered,52.5,under,2021,2021_09_TEN_LAR
JAX,2021-09-30,7.5,Thu,4,4,@,CIN,L 21-24,7.5,covered,46.5,under,2021,2021_04_JAX_CIN
DET,2021-09-26,7.5,Sun,3,3,,BAL,L 17-19,7.5,covered,50.5,under,2021,2021_03_DET_BAL
CHI,2021-09-26,7.5,Sun,3,3,@,CLE,L 6-26,7.5,did not cover,44.5,under,2021,2021_03_CHI_CLE
JAX,2021-09-26,7.5,Sun,3,3,,ARI,L 19-31,7.5,did not cover,51.5,under,2021,2021_03_JAX_ARI
ATL,2021-01-03,7.5,Sun,16,17,@,TAM,L 27-44,7.5,did not cover,51.5,over,2020,2020_17_ATL_TAM
CIN,2020-12-27,7.5,Sun,15,16,@,HOU,W 37-31,7.5,covered,46.0,over,2020,2020_16_CIN_HOU
HOU,2020-12-20,7.5,Sun,14,15,@,IND,L 20-27,7.5,covered,52.5,under,2020,2020_15_HOU_IND
JAX,2020-12-13,7.5,Sun,13,14,,TEN,L 10-31,7.5,did not cover,52.5,under,2020,2020_14_JAX_TEN
PHI,2020-12-13,7.5,Sun,13,14,,NOR,W 24-21,7.5,covered,43.0,over,2020,2020_14_PHI_NOR
MIA,2020-12-13,7.5,Sun,13,14,,KAN,L 27-33,7.5,covered,52.0,over,2020,2020_14_MIA_KAN
NYJ,2020-12-06,7.5,Sun,12,13,,LVR,L 28-31,7.5,covered,48.5,over,2020,2020_13_NYJ_LVR
NYJ,2020-11-29,7.5,Sun,11,12,,MIA,L 3-20,7.5,did not cover,46.5,under,2020,2020_12_NYJ_MIA
CHI,2020-11-29,7.5,Sun,11,12,@,GNB,L 25-41,7.5,did not cover,44.0,over,2020,2020_12_CHI_GNB
JAX,2020-11-29,7.5,Sun,11,12,,CLE,L 25-27,7.5,covered,48.0,over,2020,2020_12_JAX_CLE
LVR,2020-11-22,7.5,Sun,10,11,,KAN,L 31-35,7.5,covered,56.5,over,2020,2020_11_LVR_KAN
CIN,2020-11-01,7.5,Sun,8,8,,TEN,W 31-20,7.5,covered,49.5,over,2020,2020_08_CIN_TEN
CIN,2020-10-18,7.5,Sun,6,6,@,IND,L 27-31,7.5,covered,46.0,over,2020,2020_06_CIN_IND
PHI,2020-10-11,7.5,Sun,5,5,@,PIT,L 29-38,7.5,did not cover,44.0,over,2020,2020_05_PHI_PIT
NYG,2020-10-11,7.5,Sun,5,5,@,DAL,L 34-37,7.5,covered,52.0,over,2020,2020_05_NYG_DAL
LAC,2020-10-04,7.5,Sun,4,4,@,TAM,L 31-38,7.5,covered,42.5,over,2020,2020_04_LAC_TAM
WAS,2020-09-27,7.5,Sun,3,3,@,CLE,L 20-34,7.5,did not cover,45.0,over,2020,2020_03_WAS_CLE
WAS,2020-09-20,7.5,Sun,2,2,@,ARI,L 15-30,7.5,did not cover,46.5,under,2020,2020_02_WAS_ARI
CAR,2020-09-20,7.5,Sun,2,2,@,TAM,L 17-31,7.5,did not cover,47.0,over,2020,2020_02_CAR_TAM
HOU,2020-09-20,7.5,Sun,2,2,,BAL,L 16-33,7.5,did not cover,49.5,under,2020,2020_02_HOU_BAL
MIA,2020-09-13,7.5,Sun,1,1,@,NWE,L 11-21,7.5,did not cover,41.5,under,2020,2020_01_MIA_NWE
CAR,2019-12-22,7.5,Sun,15,16,@,IND,L 6-38,7.5,did not cover,46.0,under,2019,2019_16_CAR_IND
OAK,2019-12-22,7.5,Sun,15,16,@,LAC,W 24-17,7.5,covered,45.0,under,2019,2019_16_OAK_LAC
JAX,2019-12-22,7.5,Sun,15,16,@,ATL,L 12-24,7.5,did not cover,48.0,under,2019,2019_16_JAX_ATL
DET,2019-11-17,7.5,Sun,10,11,,DAL,L 27-35,7.5,did not cover,46.5,over,2019,2019_11_DET_DAL
ATL,2019-10-27,7.5,Sun,8,8,,SEA,L 20-27,7.5,covered,48.5,under,2019,2019_08_ATL_SEA
DET,2019-09-29,7.5,Sun,4,4,,KAN,L 30-34,7.5,covered,54.5,over,2019,2019_04_DET_KAN
CLE,2019-09-29,7.5,Sun,4,4,@,BAL,W 40-25,7.5,covered,47.0,over,2019,2019_04_CLE_BAL
JAX,2019-09-15,7.5,Sun,2,2,@,HOU,L 12-13,7.5,covered,43.0,under,2019,2019_02_JAX_HOU
DET,2018-12-30,7.5,Sun,16,17,@,GNB,W 31-0,7.5,covered,44.5,under,2018,2018_17_DET_GNB
DAL,2018-12-30,7.5,Sun,16,17,@,NYG,W 36-35,7.5,covered,38.5,over,2018,2018_17_DAL_NYG
TAM,2018-12-23,7.5,Sun,15,16,@,DAL,L 20-27,7.5,covered,48.0,under,2018,2018_16_TAM_DAL
WAS,2018-12-16,7.5,Sun,14,15,@,JAX,W 16-13,7.5,covered,36.5,under,2018,2018_15_WAS_JAX
MIA,2018-12-16,7.5,Sun,14,15,@,MIN,L 17-41,7.5,did not cover,45.0,over,2018,2018_15_MIA_MIN
DAL,2018-11-29,7.5,Thu,12,13,,NOR,W 13-10,7.5,covered,51.5,under,2018,2018_13_DAL_NOR
DEN,2018-11-18,7.5,Sun,10,11,@,LAC,W 23-22,7.5,covered,46.5,under,2018,2018_11_DEN_LAC
DET,2018-11-11,7.5,Sun,9,10,@,CHI,L 22-34,7.5,did not cover,44.5,over,2018,2018_10_DET_CHI
DAL,2018-11-11,7.5,Sun,9,10,@,PHI,W 27-20,7.5,covered,45.5,over,2018,2018_10_DAL_PHI
CLE,2018-11-04,7.5,Sun,9,9,,KAN,L 21-37,7.5,did not cover,51.5,over,2018,2018_09_CLE_KAN
GNB,2018-10-28,7.5,Sun,7,8,@,LAR,L 27-29,7.5,covered,57.0,under,2018,2018_08_GNB_LAR
MIA,2018-10-25,7.5,Thu,8,8,@,HOU,L 23-42,7.5,did not cover,45.0,over,2018,2018_08_MIA_HOU
MIA,2018-10-14,7.5,Sun,6,6,,CHI,W 31-28 (OT),7.5,covered,40.5,over,2018,2018_06_MIA_CHI
SEA,2018-10-07,7.5,Sun,5,5,,LAR,L 31-33,7.5,covered,50.5,over,2018,2018_05_SEA_LAR
NYJ,2018-09-30,7.5,Sun,4,4,@,JAX,L 12-31,7.5,did not cover,40.5,over,2018,2018_04_NYJ_JAX
MIN,2018-09-27,7.5,Thu,4,4,@,LAR,L 31-38,7.5,covered,48.5,over,2018,2018_04_MIN_LAR
LAC,2018-09-23,7.5,Sun,3,3,@,LAR,L 23-35,7.5,did not cover,49.0,over,2018,2018_03_LAC_LAR
BUF,2018-09-16,7.5,Sun,2,2,,LAC,L 20-31,7.5,did not cover,41.5,over,2018,2018_02_BUF_LAC
BUF,2018-09-09,7.5,Sun,1,1,@,BAL,L 3-47,7.5,did not cover,39.0,over,2018,2018_01_BUF_BAL
GNB,2017-12-31,7.5,Sun,16,17,@,DET,L 11-35,7.5,did not cover,44.5,over,2017,2017_17_GNB_DET
NYJ,2017-12-24,7.5,Sun,15,16,,LAC,L 7-14,7.5,covered,42.5,under,2017,2017_16_NYJ_LAC
NYG,2017-12-17,7.5,Sun,14,15,,PHI,L 29-34,7.5,covered,40.5,over,2017,2017_15_NYG_PHI
ARI,2017-12-03,7.5,Sun,12,13,,LAR,L 16-32,7.5,did not cover,43.0,over,2017,2017_13_ARI_LAR
BUF,2017-12-03,7.5,Sun,12,13,,NWE,L 3-23,7.5,did not cover,48.5,under,2017,2017_13_BUF_NWE
HOU,2017-11-27,7.5,Mon,11,12,@,BAL,L 16-23,7.5,covered,39.5,under,2017,2017_12_HOU_BAL
CLE,2017-11-26,7.5,Sun,11,12,@,CIN,L 16-30,7.5,did not cover,39.0,over,2017,2017_12_CLE_CIN
CLE,2017-11-19,7.5,Sun,10,11,,JAX,L 7-19,7.5,did not cover,37.0,under,2017,2017_11_CLE_JAX
CHI,2017-10-29,7.5,Sun,8,8,@,NOR,L 12-20,7.5,did not cover,46.0,under,2017,2017_08_CHI_NOR
CLE,2017-10-15,7.5,Sun,6,6,@,HOU,L 17-33,7.5,did not cover,46.0,over,2017,2017_06_CLE_HOU
JAX,2017-10-08,7.5,Sun,5,5,@,PIT,W 30-9,7.5,covered,41.0,under,2017,2017_05_JAX_PIT
CHI,2017-09-28,7.5,Thu,4,4,@,GNB,L 14-35,7.5,did not cover,44.0,over,2017,2017_04_CHI_GNB
CLE,2017-09-17,7.5,Sun,2,2,@,BAL,L 10-24,7.5,did not cover,39.5,under,2017,2017_02_CLE_BAL
WAS,2023-01-08,7.0,Sun,17,18,,DAL,W 26-6,7.0,covered,40.0,under,2022,2022_18_WAS_DAL
CHI,2023-01-08,7.0,Sun,17,18,,MIN,L 13-29,7.0,did not cover,42.5,under,2022,2022_18_CHI_MIN
LAR,2022-12-19,7.0,Mon,14,15,@,GNB,L 12-24,7.0,did not cover,39.5,under,2022,2022_15_LAR_GNB
MIA,2022-12-17,7.0,Sat,14,15,@,BUF,L 29-32,7.0,covered,43.5,over,2022,2022_15_MIA_BUF
NYG,2022-12-11,7.0,Sun,13,14,,PHI,L 22-48,7.0,did not cover,45.0,over,2022,2022_14_NYG_PHI
LAR,2022-12-04,7.0,Sun,12,13,,SEA,L 23-27,7.0,covered,41.0,over,2022,2022_13_LAR_SEA
CHI,2022-11-27,7.0,Sun,12,12,@,NYJ,L 10-31,7.0,did not cover,38.5,over,2022,2022_12_CHI_NYJ
CAR,2022-11-06,7.0,Sun,9,9,@,CIN,L 21-42,7.0,did not cover,42.5,over,2022,2022_09_CAR_CIN
HOU,2022-10-23,7.0,Sun,6,7,@,LVR,L 20-38,7.0,did not cover,46.0,over,2022,2022_07_HOU_LVR
LVR,2022-10-10,7.0,Mon,5,5,@,KAN,L 29-30,7.0,covered,51.5,over,2022,2022_05_LVR_KAN
HOU,2022-10-09,7.0,Sun,5,5,@,JAX,W 13-6,7.0,covered,43.5,under,2022,2022_05_HOU_JAX
DAL,2022-09-18,7.0,Sun,2,2,,CIN,W 20-17,7.0,covered,42.0,under,2022,2022_02_DAL_CIN
PIT,2022-09-11,7.0,Sun,1,1,@,CIN,W 23-20 (OT),7.0,covered,44.0,under,2022,2022_01_PIT_CIN
HOU,2022-09-11,7.0,Sun,1,1,,IND,T 20-20 (OT),7.0,covered,45.5,under,2022,2022_01_HOU_IND
NYG,2022-01-09,7.0,Sun,17,18,,WAS,L 7-22,7.0,did not cover,37.5,under,2021,2021_18_NYG_WAS
DET,2022-01-02,7.0,Sun,16,17,@,SEA,L 29-51,7.0,did not cover,41.5,over,2021,2021_17_DET_SEA
BAL,2021-12-26,7.0,Sun,15,16,@,CIN,L 21-41,7.0,did not cover,41.5,over,2021,2021_16_BAL_CIN
SEA,2021-12-21,7.0,Tue,14,15,@,LAR,L 10-20,7.0,did not cover,46.0,under,2021,2021_15_SEA_LAR
DET,2021-12-05,7.0,Sun,12,13,,MIN,W 29-27,7.0,covered,46.5,over,2021,2021_13_DET_MIN
TEN,2021-11-28,7.0,Sun,12,12,@,NWE,L 13-36,7.0,did not cover,43.5,over,2021,2021_12_TEN_NWE
IND,2021-11-21,7.0,Sun,11,11,@,BUF,W 41-15,7.0,covered,49.5,over,2021,2021_11_IND_BUF
ATL,2021-11-18,7.0,Thu,10,11,,NWE,L 0-25,7.0,did not cover,47.0,under,2021,2021_11_ATL_NWE
NYJ,2021-10-24,7.0,Sun,6,7,@,NWE,L 13-54,7.0,did not cover,42.5,over,2021,2021_07_NYJ_NWE
WAS,2021-10-17,7.0,Sun,6,6,,KAN,L 13-31,7.0,did not cover,54.0,under,2021,2021_06_WAS_KAN
PHI,2021-10-14,7.0,Thu,6,6,,TAM,L 22-28,7.0,covered,52.5,under,2021,2021_06_PHI_TAM
IND,2021-10-11,7.0,Mon,5,5,@,BAL,L 25-31 (OT),7.0,covered,46.0,over,2021,2021_05_IND_BAL
NYG,2021-10-10,7.0,Sun,5,5,@,DAL,L 20-44,7.0,did not cover,52.5,over,2021,2021_05_NYG_DAL
PHI,2021-10-03,7.0,Sun,4,4,,KAN,L 30-42,7.0,did not cover,54.5,over,2021,2021_04_PHI_KAN
NYG,2021-10-03,7.0,Sun,4,4,@,NOR,W 27-21 (OT),7.0,covered,41.5,over,2021,2021_04_NYG_NOR
NWE,2021-10-03,7.0,Sun,4,4,,TAM,L 17-19,7.0,covered,49.5,under,2021,2021_04_NWE_TAM
LAC,2021-09-26,7.0,Sun,3,3,@,KAN,W 30-24,7.0,covered,54.5,under,2021,2021_03_LAC_KAN
WAS,2021-09-26,7.0,Sun,3,3,@,BUF,L 21-43,7.0,did not cover,45.5,over,2021,2021_03_WAS_BUF
SFO,2021-01-03,7.0,Sun,16,17,,SEA,L 23-26,7.0,covered,44.5,over,2020,2020_17_SFO_SEA
KAN,2021-01-03,7.0,Sun,16,17,,LAC,L 21-38,7.0,did not cover,43.0,over,2020,2020_17_KAN_LAC
HOU,2021-01-03,7.0,Sun,16,17,,TEN,L 38-41,7.0,covered,55.5,over,2020,2020_17_HOU_TEN
NWE,2020-12-28,7.0,Mon,15,16,,BUF,L 9-38,7.0,did not cover,47.5,under,2020,2020_16_NWE_BUF
MIN,2020-12-13,7.0,Sun,13,14,@,TAM,L 14-26,7.0,did not cover,52.0,under,2020,2020_14_MIN_TAM
DAL,2020-11-22,7.0,Sun,10,11,@,MIN,W 31-28,7.0,covered,49.5,over,2020,2020_11_DAL_MIN
NWE,2020-11-15,7.0,Sun,9,10,,BAL,W 23-17,7.0,covered,44.0,under,2020,2020_10_NWE_BAL
JAX,2020-11-08,7.0,Sun,8,9,,HOU,L 25-27,7.0,covered,49.0,over,2020,2020_09_JAX_HOU
CAR,2020-10-25,7.0,Sun,7,7,@,NOR,L 24-27,7.0,covered,49.5,over,2020,2020_07_CAR_NOR
DEN,2020-10-25,7.0,Sun,6,7,,KAN,L 16-43,7.0,did not cover,46.0,over,2020,2020_07_DEN_KAN
DEN,2020-10-18,7.0,Sun,5,6,@,NWE,W 18-12,7.0,covered,43.5,under,2020,2020_06_DEN_NWE
LAC,2020-10-12,7.0,Mon,5,5,@,NOR,L 27-30 (OT),7.0,covered,49.5,over,2020,2020_05_LAC_NOR
WAS,2020-10-11,7.0,Sun,5,5,,LAR,L 10-30,7.0,did not cover,45.0,under,2020,2020_05_WAS_LAR
NYJ,2020-10-11,7.0,Sun,5,5,,ARI,L 10-30,7.0,did not cover,48.5,under,2020,2020_05_NYJ_ARI
