Team,Date,Att,Day,G#,Week,,Opp,Result,Att,Yds,Y/A,TD,Season,game_id
HOU,2021-11-21,38,Sun,10,11,@,TEN,W 22-13,38,83,2.2,2,2021,2021_11_HOU_TEN
CIN,2021-11-21,38,Sun,10,11,@,LVR,W 32-13,38,159,4.2,2,2021,2021_11_CIN_LVR
BAL,2021-10-17,38,Sun,6,6,,LAC,W 34-6,38,187,4.9,3,2021,2021_06_BAL_LAC
CLE,2021-10-03,38,Sun,4,4,@,MIN,W 14-7,38,184,4.8,1,2021,2021_04_CLE_MIN
NOR,2021-09-26,38,Sun,3,3,@,NWE,W 28-13,38,142,3.7,1,2021,2021_03_NOR_NWE
SFO,2021-09-19,38,Sun,2,2,@,PHI,W 17-11,38,117,3.1,1,2021,2021_02_SFO_PHI
TEN,2020-12-20,38,Sun,14,15,,DET,W 46-25,38,195,5.1,3,2020,2020_15_TEN_DET
MIN,2020-12-06,38,Sun,12,13,,JAX,W 27-24 (OT),38,145,3.8,0,2020,2020_13_MIN_JAX
BAL,2020-11-08,38,Sun,8,9,@,IND,W 24-10,38,110,2.9,2,2020,2020_09_BAL_IND
LAC,2020-11-01,38,Sun,7,8,@,DEN,L 30-31,38,210,5.5,0,2020,2020_08_LAC_DEN
BUF,2020-11-01,38,Sun,8,8,,NWE,W 24-21,38,190,5.0,3,2020,2020_08_BUF_NWE
IND,2020-10-04,38,Sun,4,4,@,CHI,W 19-11,38,103,2.7,0,2020,2020_04_IND_CHI
PIT,2020-09-27,38,Sun,3,3,,HOU,W 28-21,38,169,4.4,1,2020,2020_03_PIT_HOU
NWE,2020-09-27,38,Sun,3,3,,LVR,W 36-20,38,250,6.6,2,2020,2020_03_NWE_LVR
BUF,2019-12-15,38,Sun,14,15,@,PIT,W 17-10,38,130,3.4,1,2019,2019_15_BUF_PIT
BAL,2019-12-01,38,Sun,12,13,,SFO,W 20-17,38,178,4.7,1,2019,2019_13_BAL_SFO
PIT,2019-11-24,38,Sun,11,12,@,CIN,W 16-10,38,159,4.2,0,2019,2019_12_PIT_CIN
LAC,2019-11-03,38,Sun,9,9,,GNB,W 26-11,38,159,4.2,2,2019,2019_09_LAC_GNB
CHI,2019-10-27,38,Sun,7,8,,LAC,L 16-17,38,162,4.3,1,2019,2019_08_CHI_LAC
SFO,2019-10-27,38,Sun,7,8,,CAR,W 51-13,38,232,6.1,5,2019,2019_08_SFO_CAR
MIN,2019-10-24,38,Thu,8,8,,WAS,W 19-9,38,161,4.2,1,2019,2019_08_MIN_WAS
ARI,2019-10-20,38,Sun,7,7,@,NYG,W 27-21,38,156,4.1,3,2019,2019_07_ARI_NYG
SEA,2019-10-13,38,Sun,6,6,@,CLE,W 32-28,38,170,4.5,2,2019,2019_06_SEA_CLE
ARI,2019-10-06,38,Sun,5,5,@,CIN,W 26-23,38,266,7.0,2,2019,2019_05_ARI_CIN
JAX,2019-09-29,38,Sun,4,4,@,DEN,W 26-24,38,269,7.1,0,2019,2019_04_JAX_DEN
DEN,2019-09-22,38,Sun,3,3,@,GNB,L 16-27,38,149,3.9,2,2019,2019_03_DEN_GNB
MIN,2019-09-22,38,Sun,3,3,,OAK,W 34-14,38,211,5.6,3,2019,2019_03_MIN_OAK
MIN,2019-09-08,38,Sun,1,1,,ATL,W 28-12,38,172,4.5,3,2019,2019_01_MIN_ATL
DET,2018-12-30,38,Sun,16,17,@,GNB,W 31-0,38,130,3.4,1,2018,2018_17_DET_GNB
NWE,2018-10-14,38,Sun,6,6,,KAN,W 43-40,38,173,4.6,3,2018,2018_06_NWE_KAN
NYJ,2018-10-07,38,Sun,5,5,,DEN,W 34-16,38,323,8.5,1,2018,2018_05_NYJ_DEN
BUF,2018-09-23,38,Sun,3,3,@,MIN,W 27-6,38,128,3.4,2,2018,2018_03_BUF_MIN
CLE,2018-09-09,38,Sun,1,1,,PIT,T 21-21 (OT),38,177,4.7,2,2018,2018_01_CLE_PIT
NWE,2017-12-31,38,Sun,16,17,,NYJ,W 26-6,38,147,3.9,1,2017,2017_17_NWE_NYJ
NWE,2017-12-24,38,Sun,15,16,,BUF,W 37-16,38,193,5.1,2,2017,2017_16_NWE_BUF
JAX,2017-12-17,38,Sun,14,15,,HOU,W 45-7,38,138,3.6,3,2017,2017_15_JAX_HOU
CAR,2017-12-17,38,Sun,14,15,,GNB,W 31-24,38,151,4.0,0,2017,2017_15_CAR_GNB
CHI,2017-12-10,38,Sun,13,14,@,CIN,W 33-7,38,232,6.1,3,2017,2017_14_CHI_CIN
NWE,2017-11-26,38,Sun,11,12,,MIA,W 35-17,38,196,5.2,1,2017,2017_12_NWE_MIA
CAR,2017-11-05,38,Sun,9,9,,ATL,W 20-17,38,201,5.3,2,2017,2017_09_CAR_ATL
CHI,2017-09-24,38,Sun,3,3,,PIT,W 23-17 (OT),38,222,5.8,2,2017,2017_03_CHI_PIT
CAR,2017-09-10,38,Sun,1,1,@,SFO,W 23-3,38,116,3.1,0,2017,2017_01_CAR_SFO
SFO,2023-01-08,37,Sun,17,18,,ARI,W 38-13,37,169,4.6,2,2022,2022_18_SFO_ARI
PIT,2023-01-08,37,Sun,17,18,,CLE,W 28-14,37,144,3.9,2,2022,2022_18_PIT_CLE
WAS,2023-01-01,37,Sun,16,17,,CLE,L 10-24,37,136,3.7,1,2022,2022_17_WAS_CLE
NYG,2023-01-01,37,Sun,16,17,,IND,W 38-10,37,217,5.9,2,2022,2022_17_NYG_IND
HOU,2022-12-11,37,Sun,13,14,@,DAL,L 23-27,37,114,3.1,1,2022,2022_14_HOU_DAL
PIT,2022-12-04,37,Sun,12,13,@,ATL,W 19-16,37,154,4.2,0,2022,2022_13_PIT_ATL
BUF,2022-12-01,37,Thu,12,13,@,NWE,W 24-10,37,132,3.6,1,2022,2022_13_BUF_NWE
WAS,2022-11-27,37,Sun,12,12,,ATL,W 19-13,37,176,4.8,0,2022,2022_12_WAS_ATL
DET,2022-11-20,37,Sun,10,11,@,NYG,W 31-18,37,160,4.3,4,2022,2022_11_DET_NYG
JAX,2022-11-06,37,Sun,9,9,,LVR,W 27-20,37,168,4.5,2,2022,2022_09_JAX_LVR
ATL,2022-10-30,37,Sun,8,8,,CAR,W 37-34 (OT),37,167,4.5,0,2022,2022_08_ATL_CAR
CHI,2022-10-13,37,Thu,6,6,,WAS,L 7-12,37,237,6.4,0,2022,2022_06_CHI_WAS
KAN,2022-10-02,37,Sun,4,4,@,TAM,W 41-31,37,189,5.1,2,2022,2022_04_KAN_TAM
ARI,2022-10-02,37,Sun,4,4,@,CAR,W 26-16,37,132,3.6,1,2022,2022_04_ARI_CAR
CLE,2022-09-18,37,Sun,2,2,,NYJ,L 30-31,37,184,5.0,3,2022,2022_02_CLE_NYJ
JAX,2022-09-18,37,Sun,2,2,,IND,W 24-0,37,96,2.6,1,2022,2022_02_JAX_IND
CHI,2022-09-11,37,Sun,1,1,,SFO,W 19-10,37,99,2.7,1,2022,2022_01_CHI_SFO
SFO,2022-09-11,37,Sun,1,1,@,CHI,L 10-19,37,176,4.8,1,2022,2022_01_SFO_CHI
WAS,2022-01-09,37,Sun,17,18,@,NYG,W 22-7,37,226,6.1,1,2021,2021_18_WAS_NYG
SFO,2022-01-02,37,Sun,16,17,,HOU,W 23-7,37,175,4.7,0,2021,2021_17_SFO_HOU
LAC,2021-12-12,37,Sun,13,14,,NYG,W 37-21,37,152,4.1,1,2021,2021_14_LAC_NYG
DAL,2021-11-14,37,Sun,9,10,,ATL,W 43-3,37,114,3.1,3,2021,2021_10_DAL_ATL
CAR,2021-11-14,37,Sun,10,10,@,ARI,W 34-10,37,166,4.5,2,2021,2021_10_CAR_ARI
ARI,2021-10-24,37,Sun,7,7,,HOU,W 31-5,37,172,4.6,1,2021,2021_07_ARI_HOU
ARI,2021-10-17,37,Sun,6,6,@,CLE,W 37-14,37,144,3.9,0,2021,2021_06_ARI_CLE
CHI,2021-10-10,37,Sun,5,5,@,LVR,W 20-9,37,143,3.9,1,2021,2021_05_CHI_LVR
TEN,2021-10-03,37,Sun,4,4,@,NYJ,L 24-27 (OT),37,177,4.8,1,2021,2021_04_TEN_NYJ
DEN,2021-09-26,37,Sun,3,3,,NYJ,W 26-0,37,120,3.2,2,2021,2021_03_DEN_NYJ
TEN,2021-09-26,37,Sun,3,3,,IND,W 25-16,37,180,4.9,0,2021,2021_03_TEN_IND
IND,2021-01-03,37,Sun,16,17,,JAX,W 28-14,37,273,7.4,2,2020,2020_17_IND_JAX
GNB,2020-12-27,37,Sun,15,16,,TEN,W 40-14,37,234,6.3,2,2020,2020_16_GNB_TEN
BAL,2020-12-20,37,Sun,14,15,,JAX,W 40-14,37,159,4.3,2,2020,2020_15_BAL_JAX
BAL,2020-12-08,37,Tue,12,13,,DAL,W 34-17,37,294,7.9,2,2020,2020_13_BAL_DAL
IND,2020-11-22,37,Sun,10,11,,GNB,W 34-31 (OT),37,140,3.8,0,2020,2020_11_IND_GNB
TAM,2020-11-15,37,Sun,10,10,@,CAR,W 46-23,37,210,5.7,2,2020,2020_10_TAM_CAR
ARI,2020-11-08,37,Sun,8,9,,MIA,L 31-34,37,178,4.8,1,2020,2020_09_ARI_MIA
NOR,2020-11-08,37,Sun,8,9,@,TAM,W 38-3,37,138,3.7,1,2020,2020_09_NOR_TAM
SFO,2020-10-25,37,Sun,7,7,@,NWE,W 33-6,37,197,5.3,4,2020,2020_07_SFO_NWE
DEN,2020-10-18,37,Sun,5,6,@,NWE,W 18-12,37,135,3.6,0,2020,2020_06_DEN_NWE
SFO,2020-10-18,37,Sun,6,6,,LAR,W 24-16,37,122,3.3,0,2020,2020_06_SFO_LAR
PIT,2020-10-18,37,Sun,5,6,,CLE,W 38-7,37,129,3.5,3,2020,2020_06_PIT_CLE
ATL,2020-10-18,37,Sun,6,6,@,MIN,W 40-23,37,99,2.7,0,2020,2020_06_ATL_MIN
BAL,2020-10-18,37,Sun,6,6,@,PHI,W 30-28,37,182,4.9,2,2020,2020_06_BAL_PHI
CLE,2020-09-27,37,Sun,3,3,,WAS,W 34-20,37,158,4.3,2,2020,2020_03_CLE_WAS
BAL,2020-09-20,37,Sun,2,2,@,HOU,W 33-16,37,230,6.2,1,2020,2020_02_BAL_HOU
MIN,2019-12-15,37,Sun,14,15,@,LAC,W 39-10,37,137,3.7,2,2019,2019_15_MIN_LAC
BAL,2019-11-17,37,Sun,10,11,,HOU,W 41-7,37,256,6.9,1,2019,2019_11_BAL_HOU
MIN,2019-10-20,37,Sun,7,7,@,DET,W 42-30,37,166,4.5,2,2019,2019_07_MIN_DET
NYG,2019-09-29,37,Sun,4,4,,WAS,W 24-3,37,164,4.4,1,2019,2019_04_NYG_WAS
CAR,2018-12-30,37,Sun,16,17,@,NOR,W 33-14,37,111,3.0,2,2018,2018_17_CAR_NOR
CHI,2018-12-30,37,Sun,16,17,@,MIN,W 24-10,37,169,4.6,3,2018,2018_17_CHI_MIN
BUF,2018-12-16,37,Sun,14,15,,DET,W 14-13,37,117,3.2,1,2018,2018_15_BUF_DET
NOR,2018-11-18,37,Sun,10,11,,PHI,W 48-7,37,173,4.7,2,2018,2018_11_NOR_PHI
HOU,2018-10-21,37,Sun,7,7,@,JAX,W 20-7,37,141,3.8,1,2018,2018_07_HOU_JAX
IND,2018-10-21,37,Sun,7,7,,BUF,W 37-5,37,220,5.9,1,2018,2018_07_IND_BUF
SEA,2018-10-14,37,Sun,6,6,@,OAK,W 27-3,37,155,4.2,0,2018,2018_06_SEA_OAK
ATL,2017-12-07,37,Thu,13,14,,NOR,W 20-17,37,132,3.6,1,2017,2017_14_ATL_NOR
BUF,2017-11-26,37,Sun,11,12,@,KAN,W 16-10,37,104,2.8,0,2017,2017_12_BUF_KAN
OAK,2017-11-26,37,Sun,11,12,,DEN,W 21-14,37,104,2.8,1,2017,2017_12_OAK_DEN
GNB,2017-11-12,37,Sun,9,10,@,CHI,W 23-16,37,160,4.3,1,2017,2017_10_GNB_CHI
PHI,2017-11-05,37,Sun,9,9,,DEN,W 51-23,37,197,5.3,3,2017,2017_09_PHI_DEN
BUF,2017-10-29,37,Sun,7,8,,OAK,W 34-14,37,166,4.5,2,2017,2017_08_BUF_OAK
JAX,2017-10-22,37,Sun,7,7,@,IND,W 27-0,37,188,5.1,2,2017,2017_07_JAX_IND
PIT,2017-10-15,37,Sun,6,6,@,KAN,W 19-13,37,194,5.2,1,2017,2017_06_PIT_KAN
NOR,2017-10-15,37,Sun,5,6,,DET,W 52-38,37,193,5.2,2,2017,2017_06_NOR_DET
JAX,2017-10-08,37,Sun,5,5,@,PIT,W 30-9,37,231,6.2,2,2017,2017_05_JAX_PIT
MIN,2017-09-24,37,Sun,3,3,,TAM,W 34-17,37,125,3.4,1,2017,2017_03_MIN_TAM
SEA,2017-09-17,37,Sun,2,2,,SFO,W 12-9,37,131,3.5,0,2017,2017_02_SEA_SFO
DEN,2023-01-08,36,Sun,17,18,,LAC,W 31-28,36,205,5.7,1,2022,2022_18_DEN_LAC
SEA,2023-01-08,36,Sun,17,18,,LAR,W 19-16 (OT),36,197,5.5,0,2022,2022_18_SEA_LAR
LAR,2022-12-25,36,Sun,15,16,,DEN,W 51-14,36,158,4.4,3,2022,2022_16_LAR_DEN
SFO,2022-12-11,36,Sun,13,14,,TAM,W 35-7,36,209,5.8,3,2022,2022_14_SFO_TAM
WAS,2022-12-04,36,Sun,13,13,@,NYG,T 20-20 (OT),36,165,4.6,0,2022,2022_13_WAS_NYG
PIT,2022-11-28,36,Mon,11,12,@,IND,W 24-17,36,172,4.8,2,2022,2022_12_PIT_IND
CAR,2022-10-30,36,Sun,8,8,@,ATL,L 34-37 (OT),36,169,4.7,3,2022,2022_08_CAR_ATL
JAX,2022-09-25,36,Sun,3,3,@,LAC,W 38-10,36,151,4.2,1,2022,2022_03_JAX_LAC
BAL,2022-01-09,36,Sun,17,18,,PIT,L 13-16 (OT),36,249,6.9,1,2021,2021_18_BAL_PIT
NWE,2022-01-02,36,Sun,16,17,,JAX,W 50-10,36,181,5.0,4,2021,2021_17_NWE_JAX
NYJ,2021-12-26,36,Sun,15,16,,JAX,W 26-21,36,273,7.6,1,2021,2021_16_NYJ_JAX
HOU,2021-12-26,36,Sun,15,16,,LAC,W 41-29,36,189,5.3,2,2021,2021_16_HOU_LAC
ATL,2021-12-12,36,Sun,13,14,@,CAR,W 29-21,36,128,3.6,1,2021,2021_14_ATL_CAR
MIN,2021-12-09,36,Thu,13,14,,PIT,W 36-28,36,242,6.7,2,2021,2021_14_MIN_PIT
CLE,2021-11-21,36,Sun,11,11,,DET,W 13-10,36,184,5.1,1,2021,2021_11_CLE_DET
CHI,2021-10-31,36,Sun,8,8,,SFO,L 22-33,36,176,4.9,1,2021,2021_08_CHI_SFO
CIN,2021-10-17,36,Sun,6,6,@,DET,W 34-11,36,142,3.9,0,2021,2021_06_CIN_DET
MIN,2021-10-17,36,Sun,6,6,@,CAR,W 34-28 (OT),36,198,5.5,1,2021,2021_06_MIN_CAR
TEN,2021-10-10,36,Sun,5,5,@,JAX,W 37-19,36,184,5.1,3,2021,2021_05_TEN_JAX
CIN,2021-09-12,36,Sun,1,1,,MIN,W 27-24 (OT),36,149,4.1,1,2021,2021_01_CIN_MIN
SFO,2020-12-20,36,Sun,14,15,@,DAL,L 33-41,36,150,4.2,1,2020,2020_15_SFO_DAL
SEA,2020-12-13,36,Sun,13,14,,NYJ,W 40-3,36,174,4.8,1,2020,2020_14_SEA_NYJ
PHI,2020-12-13,36,Sun,13,14,,NOR,W 24-21,36,246,6.8,2,2020,2020_14_PHI_NOR
LAR,2020-12-10,36,Thu,13,14,,NWE,W 24-3,36,186,5.2,1,2020,2020_14_LAR_NWE
CLE,2020-12-06,36,Sun,12,13,@,TEN,W 41-35,36,118,3.3,1,2020,2020_13_CLE_TEN
NOR,2020-12-06,36,Sun,12,13,@,ATL,W 21-16,36,207,5.8,1,2020,2020_13_NOR_ATL
WAS,2020-11-26,36,Thu,11,12,@,DAL,W 41-16,36,182,5.1,3,2020,2020_12_WAS_DAL
NOR,2020-11-22,36,Sun,10,11,,ATL,W 24-9,36,166,4.6,3,2020,2020_11_NOR_ATL
NYG,2020-11-15,36,Sun,10,10,,PHI,W 27-17,36,151,4.2,3,2020,2020_10_NYG_PHI
ATL,2020-10-29,36,Thu,8,8,@,CAR,W 25-17,36,131,3.6,2,2020,2020_08_ATL_CAR
PHI,2020-09-27,36,Sun,3,3,,CIN,T 23-23 (OT),36,172,4.8,1,2020,2020_03_PHI_CIN
MIA,2020-09-24,36,Thu,3,3,@,JAX,W 31-13,36,138,3.8,2,2020,2020_03_MIA_JAX
ARI,2020-09-13,36,Sun,1,1,@,SFO,W 24-20,36,180,5.0,2,2020,2020_01_ARI_SFO
WAS,2020-09-13,36,Sun,1,1,,PHI,W 27-17,36,80,2.2,2,2020,2020_01_WAS_PHI
DAL,2019-12-29,36,Sun,16,17,,WAS,W 47-16,36,223,6.2,1,2019,2019_17_DAL_WAS
IND,2019-11-17,36,Sun,10,11,,JAX,W 33-13,36,264,7.3,3,2019,2019_11_IND_JAX
MIN,2019-11-10,36,Sun,10,10,@,DAL,W 28-24,36,153,4.3,1,2019,2019_10_MIN_DAL
OAK,2019-11-03,36,Sun,8,9,,DET,W 31-24,36,171,4.8,2,2019,2019_09_OAK_DET
DAL,2019-10-20,36,Sun,7,7,,PHI,W 37-10,36,189,5.3,3,2019,2019_07_DAL_PHI
LAR,2019-10-20,36,Sun,7,7,@,ATL,W 37-10,36,90,2.5,1,2019,2019_07_LAR_ATL
PIT,2019-10-13,36,Sun,6,6,@,LAC,W 24-17,36,124,3.4,1,2019,2019_06_PIT_LAC
BUF,2019-09-22,36,Sun,3,3,,CIN,W 21-17,36,175,4.9,1,2019,2019_03_BUF_CIN
IND,2018-12-30,36,Sun,16,17,@,TEN,W 33-17,36,158,4.4,1,2018,2018_17_IND_TEN
DAL,2018-12-09,36,Sun,13,14,,PHI,W 29-23 (OT),36,142,3.9,0,2018,2018_14_DAL_PHI
NWE,2018-11-25,36,Sun,11,12,@,NYJ,W 27-13,36,215,6.0,1,2018,2018_12_NWE_NYJ
TEN,2018-11-11,36,Sun,9,10,,NWE,W 34-10,36,150,4.2,2,2018,2018_10_TEN_NWE
TEN,2018-11-05,36,Mon,8,9,@,DAL,W 28-14,36,125,3.5,2,2018,2018_09_TEN_DAL
LAR,2018-10-21,36,Sun,7,7,@,SFO,W 39-10,36,146,4.1,2,2018,2018_07_LAR_SFO
LAC,2018-10-14,36,Sun,6,6,@,CLE,W 38-14,36,246,6.8,3,2018,2018_06_LAC_CLE
NYJ,2018-10-14,36,Sun,6,6,,IND,W 42-34,36,107,3.0,0,2018,2018_06_NYJ_IND
NYJ,2018-09-10,36,Mon,1,1,@,DET,W 48-17,36,169,4.7,2,2018,2018_01_NYJ_DET
IND,2017-12-31,36,Sun,16,17,,HOU,W 22-13,36,146,4.1,1,2017,2017_17_IND_HOU
MIN,2017-12-31,36,Sun,16,17,,CHI,W 23-10,36,147,4.1,2,2017,2017_17_MIN_CHI
CAR,2017-12-10,36,Sun,13,14,,MIN,W 31-24,36,216,6.0,3,2017,2017_14_CAR_MIN
CAR,2017-11-13,36,Mon,10,10,,MIA,W 45-21,36,294,8.2,2,2017,2017_10_CAR_MIA
TEN,2017-11-12,36,Sun,9,10,,CIN,W 24-20,36,180,5.0,2,2017,2017_10_TEN_CIN
NWE,2017-10-22,36,Sun,7,7,,ATL,W 23-7,36,162,4.5,0,2017,2017_07_NWE_ATL
NOR,2017-10-22,36,Sun,6,7,@,GNB,W 26-17,36,161,4.5,2,2017,2017_07_NOR_GNB
BUF,2017-10-01,36,Sun,4,4,@,ATL,W 23-17,36,117,3.3,0,2017,2017_04_BUF_ATL
IND,2017-09-24,36,Sun,3,3,,CLE,W 31-28,36,92,2.6,3,2017,2017_03_IND_CLE
TEN,2017-09-17,36,Sun,2,2,@,JAX,W 37-16,36,179,5.0,3,2017,2017_02_TEN_JAX
DEN,2017-09-11,36,Mon,1,1,,LAC,W 24-21,36,140,3.9,1,2017,2017_01_DEN_LAC
ATL,2023-01-08,35,Sun,17,18,,TAM,W 30-17,35,174,5.0,1,2022,2022_18_ATL_TAM
NOR,2023-01-01,35,Sun,16,17,@,PHI,W 20-10,35,129,3.7,1,2022,2022_17_NOR_PHI
GNB,2022-12-19,35,Mon,14,15,,LAR,W 24-12,35,138,3.9,2,2022,2022_15_GNB_LAR
BAL,2022-11-27,35,Sun,11,12,@,JAX,L 27-28,35,162,4.6,1,2022,2022_12_BAL_JAX
CHI,2022-11-13,35,Sun,10,10,,DET,L 30-31,35,258,7.4,2,2022,2022_10_CHI_DET
ATL,2022-11-06,35,Sun,9,9,,LAC,L 17-20,35,201,5.7,2,2022,2022_09_ATL_LAC
TEN,2022-10-23,35,Sun,6,7,,IND,W 19-10,35,138,3.9,0,2022,2022_07_TEN_IND
NWE,2022-10-09,35,Sun,5,5,,DET,W 29-0,35,176,5.0,0,2022,2022_05_NWE_DET
CLE,2022-10-02,35,Sun,4,4,@,ATL,L 20-23,35,177,5.1,2,2022,2022_04_CLE_ATL
GNB,2022-10-02,35,Sun,4,4,,NWE,W 27-24 (OT),35,199,5.7,1,2022,2022_04_GNB_NWE
ATL,2022-10-02,35,Sun,4,4,,CLE,W 23-20,35,202,5.8,2,2022,2022_04_ATL_CLE
DET,2022-09-25,35,Sun,3,3,@,MIN,L 24-28,35,139,4.0,2,2022,2022_03_DET_MIN
LAC,2022-01-02,35,Sun,16,17,,DEN,W 34-13,35,104,3.0,1,2021,2021_17_LAC_DEN
KAN,2021-12-26,35,Sun,15,16,,PIT,W 36-10,35,127,3.6,1,2021,2021_16_KAN_PIT
DAL,2021-12-12,35,Sun,13,14,@,WAS,W 27-20,35,122,3.5,0,2021,2021_14_DAL_WAS
ARI,2021-12-05,35,Sun,12,13,@,CHI,W 33-22,35,137,3.9,2,2021,2021_13_ARI_CHI
LVR,2021-11-25,35,Thu,11,12,@,DAL,W 36-33 (OT),35,143,4.1,2,2021,2021_12_LVR_DAL
TEN,2021-10-24,35,Sun,7,7,,KAN,W 27-3,35,103,2.9,1,2021,2021_07_TEN_KAN
PIT,2021-10-10,35,Sun,5,5,,DEN,W 27-19,35,147,4.2,1,2021,2021_05_PIT_DEN
CLE,2021-10-10,35,Sun,5,5,@,LAC,L 42-47,35,230,6.6,3,2021,2021_05_CLE_LAC
LVR,2021-09-26,35,Sun,3,3,,MIA,W 31-28 (OT),35,140,4.0,1,2021,2021_03_LVR_MIA
LAC,2021-01-03,35,Sun,16,17,@,KAN,W 38-21,35,135,3.9,2,2020,2020_17_LAC_KAN
CAR,2020-12-27,35,Sun,15,16,@,WAS,W 20-13,35,113,3.2,1,2020,2020_16_CAR_WAS
ARI,2020-11-15,35,Sun,9,10,,BUF,W 32-30,35,217,6.2,2,2020,2020_10_ARI_BUF
NYG,2020-11-08,35,Sun,9,9,@,WAS,W 23-20,35,166,4.7,1,2020,2020_09_NYG_WAS
DAL,2020-11-01,35,Sun,8,8,@,PHI,L 9-23,35,133,3.8,0,2020,2020_08_DAL_PHI
ARI,2020-10-19,35,Mon,6,6,@,DAL,W 38-10,35,261,7.5,3,2020,2020_06_ARI_DAL
TAM,2020-10-18,35,Sun,6,6,,GNB,W 38-10,35,158,4.5,2,2020,2020_06_TAM_GNB
LAR,2020-10-11,35,Sun,5,5,@,WAS,W 30-10,35,129,3.7,2,2020,2020_05_LAR_WAS
LVR,2020-10-11,35,Sun,5,5,@,KAN,W 40-32,35,144,4.1,2,2020,2020_05_LVR_KAN
NWE,2020-10-05,35,Mon,4,4,@,KAN,L 10-26,35,185,5.3,0,2020,2020_04_NWE_KAN
CAR,2020-10-04,35,Sun,4,4,,ARI,W 31-21,35,168,4.8,2,2020,2020_04_CAR_ARI
SFO,2020-09-27,35,Sun,3,3,@,NYG,W 36-9,35,93,2.7,3,2020,2020_03_SFO_NYG
LVR,2020-09-21,35,Mon,2,2,,NOR,W 34-24,35,116,3.3,1,2020,2020_02_LVR_NOR
GNB,2020-09-20,35,Sun,2,2,,DET,W 42-21,35,259,7.4,2,2020,2020_02_GNB_DET
CLE,2020-09-17,35,Thu,2,2,,CIN,W 35-30,35,215,6.1,3,2020,2020_02_CLE_CIN
NOR,2019-12-29,35,Sun,16,17,@,CAR,W 42-10,35,115,3.3,2,2019,2019_17_NOR_CAR
NWE,2019-12-21,35,Sat,15,16,,BUF,W 24-17,35,143,4.1,1,2019,2019_16_NWE_BUF
ARI,2019-12-15,35,Sun,14,15,,CLE,W 38-24,35,226,6.5,4,2019,2019_15_ARI_CLE
HOU,2019-12-15,35,Sun,14,15,@,TEN,W 24-21,35,140,4.0,1,2019,2019_15_HOU_TEN
LAR,2019-12-08,35,Sun,13,14,,SEA,W 28-12,35,162,4.6,2,2019,2019_14_LAR_SEA
PIT,2019-12-08,35,Sun,13,14,@,ARI,W 23-17,35,140,4.0,0,2019,2019_14_PIT_ARI
CLE,2019-11-14,35,Thu,10,11,,PIT,W 21-7,35,104,3.0,1,2019,2019_11_CLE_PIT
PHI,2019-11-03,35,Sun,9,9,,CHI,W 22-14,35,146,4.2,1,2019,2019_09_PHI_CHI
BAL,2019-10-20,35,Sun,7,7,@,SEA,W 30-16,35,199,5.7,1,2019,2019_07_BAL_SEA
NOR,2019-10-20,35,Sun,7,7,@,CHI,W 36-25,35,151,4.3,2,2019,2019_07_NOR_CHI
MIN,2019-10-13,35,Sun,6,6,,PHI,W 38-20,35,122,3.5,1,2019,2019_06_MIN_PHI
DET,2019-09-29,35,Sun,4,4,,KAN,L 30-34,35,186,5.3,0,2019,2019_04_DET_KAN
NWE,2019-09-15,35,Sun,2,2,@,MIA,W 43-0,35,124,3.5,2,2019,2019_02_NWE_MIA
BAL,2018-12-22,35,Sat,15,16,@,LAC,W 22-10,35,159,4.5,0,2018,2018_16_BAL_LAC
SEA,2018-12-16,35,Sun,14,15,@,SFO,L 23-26 (OT),35,168,4.8,1,2018,2018_15_SEA_SFO
CHI,2018-12-09,35,Sun,13,14,,LAR,W 15-6,35,194,5.5,0,2018,2018_14_CHI_LAR
BUF,2018-11-25,35,Sun,11,12,,JAX,W 24-21,35,167,4.8,2,2018,2018_12_BUF_JAX
CLE,2018-11-25,35,Sun,11,12,@,CIN,W 35-20,35,84,2.4,1,2018,2018_12_CLE_CIN
SEA,2018-11-15,35,Thu,10,11,,GNB,W 27-24,35,173,4.9,1,2018,2018_11_SEA_GNB
HOU,2018-10-25,35,Thu,8,8,,MIA,W 42-23,35,188,5.4,1,2018,2018_08_HOU_MIA
DET,2018-10-21,35,Sun,6,7,@,MIA,W 32-21,35,248,7.1,1,2018,2018_07_DET_MIA
BAL,2018-10-14,35,Sun,6,6,@,TEN,W 21-0,35,123,3.5,2,2018,2018_06_BAL_TEN
DAL,2018-09-30,35,Sun,4,4,,DET,W 26-24,35,183,5.2,0,2018,2018_04_DAL_DET
HOU,2018-09-30,35,Sun,4,4,@,IND,W 37-34 (OT),35,119,3.4,1,2018,2018_04_HOU_IND
TEN,2018-09-23,35,Sun,3,3,@,JAX,W 9-6,35,150,4.3,0,2018,2018_03_TEN_JAX
WAS,2018-09-23,35,Sun,3,3,,GNB,W 31-17,35,166,4.7,2,2018,2018_03_WAS_GNB
LAR,2018-09-23,35,Sun,3,3,,LAC,W 35-23,35,171,4.9,1,2018,2018_03_LAR_LAC
PHI,2018-09-23,35,Sun,3,3,,IND,W 20-16,35,152,4.3,1,2018,2018_03_PHI_IND
PIT,2018-09-09,35,Sun,1,1,@,CLE,T 21-21 (OT),35,159,4.5,2,2018,2018_01_PIT_CLE
SFO,2017-12-24,35,Sun,15,16,,JAX,W 44-33,35,131,3.7,3,2017,2017_16_SFO_JAX
